,Başlık,İçerik,Kategori
1085,ATV kazasında kaçan sürücü ve annesine yakalama kararı,"Eyüpsultan'da, kullandığı arabayla yol kenarındaki ATV tipi araçlara çarparak bir kişinin ölümüne, 4 kişinin de yaralanmasına neden olduktan sonra Mısır'a gittiği tespit edilen 17 yaşındaki sürücü ve annesi hakkında yakalama kararı çıkarıldı.",Türkiye
1086,27 yataklı dairenin kiracısı 4 evi daha pansiyona çevirmiş,"Avcılar'da bir daireye 27 yatak koyup kaçak göçmenlere kiralayan M.A.'nın aynı ilçede farklı daireleri, aynı yöntemle kiraya verdiği ortaya çıktı. Polis ekiplerinin operasyon düzenlediği evde bir kaçak göçmen gizlendiği baza içerisinden çıkarılarak gözaltına alındı.",Türkiye
1087,İBB başkanlık yarışında 27 bağımsız aday da mücadele edecek,"Yerel seçimlerde İstanbul, partili 22 adayın yanı sıra farklı meslek grupları ve özelliklere sahip, sıra dışı vaatleriyle dikkati çeken 27 bağımsız adayın mücadelesine de sahne olacak.",Türkiye
1088,"Antalya'da sağanak, fırtına ve hortum etkili oldu: Hortum anı kameraya yansıdı","Antalya'da sağanak ve fırtına hayatı olumsuz etkiledi, Kumluca ilçesinde hortum nedeniyle 6 kişi yaralandı. Kentte meydana gelen hortum kameraya yansıdı.",Türkiye
1089,TÜBİTAK destekleri kadın girişimcilere katkı sağlıyor,"TÜBİTAK'ın desteklerinden yararlanan kadın girişimciler, uluslararası rekabet gücü olan, yenilikçi, teknoloji düzeyi yüksek ürün ve hizmetlere ilişkin geliştirdikleri projelere yabancı yatırımcı ve fonlardan da destek alıyorlar.",Türkiye
1090,Deprem riskini belirlemek için diri fayların izi sürülüyor,Kocaeli Üniversitesince (KOÜ) Türkiye'nin diri fay haritasına katkı sunmak ve olası afetlerin zararlarını azaltmak amacıyla Düzce ve çevresindeki diri fayların geçmişte ürettiği depremlerin kayıt altına alınmasına yönelik proje hayata geçirildi.,Türkiye
1091,Adana'nın çevresi deprem üretebilecek faylarla çevrili,6 Şubat 2023'teki depremlerden etkilenen Adana'nın çevresinde her an sarsıntılar üretecek faylar bulunduğu belirtildi.,Türkiye
1092,İstanbul'da 129 binden fazla kaçak parfüm ele geçirildi,İstanbul'da düzenlenen kaçakçılık operasyonunda 129 bin 386 şişe parfüm ele geçirildi.,Türkiye
1093,Ramazan hilali önce Atlas Okyanusu'nda görülecek,"Ramazanın başladığını bildiren hilal, hicri takvime göre bu yıl ilk olarak Atlas Okyanusu'nda, hemen ardından da Kuzey ve Güney Amerika kıtalarından itibaren görülmeye başlanacak.",Türkiye
1094,"Fedakar öğretmen soba yakıyor, sınıfı temizliyor","Bitlis merkeze bağlı Kömüryakan Köyü Aşağımahalle İlkokulu'nda görevli Melike Abalı, soba yakarak ısıttığı derslikte 4 öğrencisini geleceğe hazırlıyor.",Türkiye
1095,Defne ve Antakya'da kadınlar üretime değer katıyor,"""Asrın felaketi"" tabir edilen Kahramanmaraş merkezli depremlerde Hatay'ın Defne ve Antakya ilçelerindeki iş yerleri hasar alan ve depremden yaklaşık 6 ay sonra üretime yeniden başlayan kadınlar, dokudukları kumaş ve hazırladıkları zeytinyağı ile ""kadın eli""nin kıymetini ortaya koyuyor.",Türkiye
1096,"Airbus, Türk tedarikçilerin desteğiyle uçuyor","Airbus Türkiye Başkanı Simon Ward, ""Türkiye'de gövde parçalarından yakıt depolarına, kanatçıklardan perçinlere ve elektrik kablo tesisatlarına kadar çeşitli ürünler üreten, farklı büyüklükte 17 adet tedarikçimiz bulunuyor"" dedi.",Türkiye
1097,Teröristlerin sınırdan geçişlerini organize eden 6 şüpheli yakalandı,Eylem yapmak amacıyla Yunanistan'dan Türkiye'ye gelmek isteyen terör örgütü PKK üyelerinin sınır geçişlerini organize ettiği belirlenen 6 şüpheli gözaltına alındı.,Türkiye
1098,13 ilde 'denklik belgesi' operasyonu: 30 gözaltı,"İstanbul merkezli 13 ilde, gerçeğe aykırı beyanla denklik belgesi temin ettiği belirlenen 30 şüpheli gözaltına alındı.",Türkiye
1099,Tartıştığı sürücünün aracına defalarca çarptı,"Esenyurt’ta bir sürücü trafikte tartıştığı kişiyi cadde boyunca takip ederek önüne kırmaya çalıştı. Yol boyunca trafiği tehlikeye atan sürücü, tartıştığı kişinin aracına hem arkadan hem de yandan vurarak kazaya sebep oldu.",Türkiye
1100,Samsun'da öğrenci servisi devrildi: 20 yaralı,Samsun'un Vezirköprü ilçesinde öğrenci servisinin devrilmesi sonucu sürücü ile 19 öğrenci hafif yaralandı.,Türkiye
1101,"Türkiye nüfusunun yüzde 49,9'unu kadınlar oluşturuyor","TÜİK'in açıkladığı ""İstatistiklerle Kadın, 2023"" çalışmasının sonuçlarına göre, Türkiye nüfusunun yüzde 49,9'unu kadınlar oluşturdu.",Türkiye
1102,Servis domuz sürüsüne çarptı: 12 yaralı,"Konya'nın Kadınhanı ilçesinde, domuz sürüsüne çarpması sonucu devrilen işçi servisindeki 12 kişi yaralandı.",Türkiye
1103,Refüje çarpıp takla atan otomobilin sürücüsü hayatını kaybetti: O anlar kamerada,İzmir'in Bayraklı ilçesinde refüje ve aydınlatma direğine çarpması sonucu devrilen otomobilin sürücüsü kaldırıldığı hastanede hayatını kaybetti. Kaza anı güvenlik kamerasına yansıdı.,Türkiye
1104,Bartın'da Kafkas şeritli semenderleri tespit edildi,"Bartın'da yağmur suyu birikintisi olan süs havuzunda, nesli tükenme tehlikesi altındaki Kafkas şeritli semenderleri bulundu.",Türkiye
1105,İstanbul'da özel halk otobüsü ile kamyon çarpıştı,"Beykoz'da, Fatih Sultan Mehmet Köprüsü Kavacık çıkışında özel halk otobüsü ile meyve ve sebze yüklü kamyonun karıştığı trafik kazası meydana geldi.",Türkiye
1106,İTÜ yerleşkesinde yangın,İstanbul Teknik Üniversitesi (İTÜ) Maslak kampüsü içerisindeki inşaat alanında işçilerin kaldığı konteynerde çıkan yangın kontrol altına alındı.,Türkiye
1107,"9 ilde 59 mağara, sığınak ve barınma alanı imha edildi","Teröristlerin kırsalda kış aylarında eylem yapmak amacıyla mağara ve sığınaklara sakladıkları çeşitli silah, mühimmat ve patlayıcıların yok edilmesine yönelik gerçekleştirilen “Bozdoğan-8” operasyonlarında 9 ilde 59 mağara, sığınak ve barınma alanı imha edildi.",Türkiye
1108,Sultangazi'de itfaiye aracına yol vermeyen sürücülere 41 bin TL ceza,"Sultangazi'de emniyet şeridini kullanan ve itfaiye aracının geçişine engel olan sürücüler, ekiplerce tespit edildi. 5 sürücüye toplamda 41 bin 304 TL cezai işlem uygulandı.",Türkiye
1109,İstanbul'da 3 katlı tarihi bina küle döndü,"İstanbul Büyükçekmece'de, 3 katlı tarihi ahşap bina alev alev yandı. Binayı saran alevler, itfaiye ekiplerinin 1 saat süren çalışması sonrası söndürüldü.",Türkiye
1110,Refüje ve aydınlatma direğine çarpan otomobilin sürücüsü yaşamını yitirdi,İzmir'in Bayraklı ilçesinde refüje ve aydınlatma direğine çarpması sonucu devrilen otomobilin sürücüsü kaldırıldığı hastanede hayatını kaybetti.,Türkiye
1111,20 kilometrelik kovalamaca kazayla son buldu,"Edirne'de polisin ""dur"" ihtarına uymayan ve yaklaşık 20 kilometrelik kovalamacanın ardından yol kenarındaki su kanalına giren otomobilin sürücüsü gözaltına alındı.",Türkiye
1112,"Ankara'da fırtına ağacı devirdi, yol trafiğe kapandı","Meteoroloji'nin sarı kodla uyardığı Ankara’da akşam saatlerinde kuvvetli rüzgar etkili oldu. Fırtına nedeniyle ağaç devrilirken, sokak da geçici olarak trafiğe kapatıldı.",Türkiye
1113,Şanlıurfa’da çıkan bıçaklı kavgada 1 kişi öldü,"Şanlıurfa'da iki grup arasında çıkan bıçaklı kavgada, 1 kişi hayatını kaybetti.",Türkiye
1114,Düzce'de izinsiz kazı yapan 5 şüpheli gözaltına alındı,Düzce'nin Gölyaka ilçesinde 5 şüpheli izinsiz kazı yaparken yakalandı.,Türkiye
1115,6 ilde dolandırıcılık operasyonu: 16 gözaltı,"Kahramanmaraş merkezli 6 ilde, sosyal medya platformlarında sahte ilan vererek dolandırıcılık ve şantaj yaptıkları iddiasıyla 16 şüpheli gözaltına alındı.",Türkiye
1116,Muğla açıklarında can sallarındaki 87 düzensiz göçmen kurtarıldı,Muğla'nın Datça ilçesi açıklarında can sallarındaki 87 düzensiz göçmen kurtarıldı.,Türkiye
1117,Zonguldak'ta tekstil atölyesi deposunda yangın,Zonguldak'ın Devrek ilçesinde tekstil atölyesinin deposunda çıkan yangını söndürme çalışmaları devam ediyor.,Türkiye
1118,Ataşehir'deki tanker patlamasıyla ilgili 2 kişi tutuklandı,"İstanbul Ataşehir'deki dinlenme tesisinde 2 kişinin hayatını kaybettiği, 2 kişinin yaralandığı akaryakıt tankeri patlamasına ilişkin yakalanan 3 kişiden 2'si tutuklandı.",Türkiye
1119,Bingöl'de terör örgütü PKK'ya ait roketatar ele geçirildi,Bingöl'ün Genç ilçesinde terör örgütü PKK/KCK'ya ait roketatar ve el yapımı patlayıcılarda kullanılmak için hazırlanmış pil blokları ele geçirildi.,Türkiye
1120,İzmir'de kaçakçılık operasyonu: 29 gözaltı,İzmir'de kaçakçılıkla mücadele kapsamında düzenlenen operasyonlarda 29 şüpheli gözaltına alındı.,Türkiye
1121,"Adana'da otomobille işçi servisi çarpıştı: 2 ölü, 14 yaralı","Adana'da, otomobille işçi servisinin çarpıştığı kazada 2 kişi öldü, 14 kişi yaralandı.",Türkiye
1122,Antalya'da sağanak ve fırtına etkili oluyor,"Antalya'da sağanak ve fırtına hayatı olumsuz etkiledi. Denizde hortum oluştu, seralar yıkıldı.",Türkiye
1123,Akdeniz'de 4 büyüklüğünde deprem,Akdeniz'de 4 büyüklüğünde deprem meydana geldi.,Türkiye
1124,Beylikdüzü'nde iki metrobüs çarpıştı,Beylikdüzü'nde çarpışan iki metrobüste maddi hasar meydana geldi.,Türkiye
1125,Balıkesir'de DEAŞ'a yönelik operasyonda 4 zanlı yakalandı,"Balıkesir'de, terör örgütü DEAŞ'a yönelik operasyonda, 4 yabancı uyruklu gözaltına alındı.",Türkiye
1126,İzmir'de askeri helikopter zorunlu iniş yaptı,"Milli Savunma Bakanlığı (MSB), İzmir'de Çiğli 2'nci Ana Jet Üs Komutanlığından kalkan bir helikopterin teknik arıza nedeniyle acil iniş yaptığını, olayda bir personelin hafif yaralandığını duyurdu.",Türkiye
1127,Ayhan Bora Kaplan Suç Örgütü'ne 5 ilde operasyon: 21 gözaltı,"Ayhan Bora Kaplan Suç Örgütü'ne yönelik soruşturmada Ankara, İstanbul, İzmir, Manisa ve Mersin'de 36 şüpheli hakkında gözaltı kararı verildi. 21 şüpheli yakalanırken, diğer şüphelilerin yakalanmasına yönelik çalışmalar sürüyor.",Türkiye
1128,Afyonkarahisar'da köpek dövüştüren 30 kişi gözaltına alındı,"Afyonkarahisar'da köpek dövüştüren 30 kişi, drone destekli operasyonla yakalandı.",Türkiye
1129,12 il için kuvvetli yağış uyarısı,"Doğu Anadolu'nin iç kesimleri ile İç Anadolu ve Doğu Akdeniz'in doğusunda yarın 12 ilde beklenen karla karışık yağmur ve sağanak nedeniyle ""turuncu"" ve ""sarı"" kodlu uyarıda bulunuldu.",Türkiye
1130,Polis ve bekçilerin kıyafet yönetmeliğinde değişiklik,"İçişleri Bakanlığı Emniyet Hizmetleri Sınıfı Mensupları Kıyafet Yönetmeliğinde Değişiklik Yapılmasına Dair Yönetmelik, Resmi Gazete'de yayımlandı.",Türkiye
1131,Beylikdüzü'nde kanalizasyon suyu denizde kirliliğe neden oldu,Beylikdüzü'nde denize karışan kanalizasyon suyu nedeniyle sahil şeridi kahverengiye döndü.,Türkiye
1132,Adana'da rögar kapağı patladı,"Adana'nın İmamoğlu ilçesinde sinek ilaçlaması yapılan rögarda metan gazı nedeniyle patlama meydana geldi. Rögar kapağının metrelerce havaya fırladığı paniğe neden olan patlama, güvenlik kamerasına yansıdı.",Türkiye
1133,Ankara'da kırmızı et fiyatları ramazan boyunca sabitlendi,"Ankara Gıda ve İhtiyaç Maddeleri Perakendeciler Derneği, ramazan ayı boyunca kırmızı et fiyatlarını sabitleme kararı aldı.",Türkiye
1134,THY'den yurt içi kampanyası,"Türk Hava Yolları (THY), bugün ve yarın alınan biletlerle yurt içinde 11 Eylül-31 Ekim'de yapılacak seyahatlerde 799 liradan başlayan fiyatlarla uçuş imkanı sağlayacak.",Türkiye
1135,Yurt dışına kaçmaya çalışan 2'si terör örgütü mensubu 4 kişi yakalandı,Türkiye'den Yunanistan ve İran'a yasa dışı yollarla geçmeye çalışan 2'si terör örgütü mensubu 4 kişinin yakalandığı belirtildi.,Türkiye
1136,Antalya'yı yaklaşık 500 bin yabancı turist ziyaret etti,"Antalya'ya bu yılın ilk iki ayında gelen yabancı turist sayısı, geçen yılın aynı dönemine göre yüzde 10,82 artarak 499 bin 784 oldu.",Türkiye
1137,"""Ares"" ve ""Lina"" uyuşturucuya geçit vermiyor","Çanakkale Emniyet Müdürlüğü Narkotik Suçlarla Mücadele Şube Müdürlüğü bünyesindeki narkotik dedektör köpekleri ""Ares"" ve ""Lina"", suç ve suçlularla mücadele eden ekiplere hassas burunlarıyla yardımcı oluyor.",Türkiye
1138,Depremde 6 kişinin öldüğü bina kaçak çıktı,"Hatay'da depremde yıkılması nedeniyle 6 kişinin yaşamını yitirdiği 3 katlı ruhsatsız binanın yapımından sorumlu arsa sahibi 2 kardeş ve kalıp ustası hakkında ""bilinçli taksirle birden fazla kişinin ölümüne neden olma"" suçundan 22 yıl 6'şar aya kadar hapis istemiyle dava açıldı.",Türkiye
1139,Zincir marketlerden et fiyatını sabitleme kararı,"Ankara ve İstanbul'da Gıda ve İhtiyaç Maddeleri Perakendeciler Derneği, ramazan ayı boyunca kırmızı et fiyatlarını sabitleme kararı aldı.",Türkiye
1140,İstanbul'da 545 düzensiz göçmen yakalandı,İstanbul'da uluslararası insan kaçakçılığıyla mücadele çerçevesinde belirli aralıklarla yapılan uygulamalarda 545 düzensiz göçmen yakalandı.,Türkiye
1141,Son 53 yılın en sıcak ikinci şubat ayı yaşandı,"Çevre, Şehircilik ve İklim Değişikliği Bakanı Mehmet Özhaseki, ""Şubat ayında, sıcaklıklar ortalamaların 3,4 derece üzerinde gerçekleşti. Böylece son 53 yılın en sıcak ikinci şubat ayı olarak kaydedildi"" dedi.",Türkiye
1142,Gebze OSB-Darıca Sahil metro hattında sona doğru,Kocaeli'de Gebze OSB-Darıca Sahil metro hattında çalışmaların yüzde 80'i tamamlandı.,Türkiye
1143,Depremde oluşan zemin kaymaları kayıtlara yansıtılacak,"Kahramanmaraş'ta, deprem anında arazi kadastrolarında oluşan zemin kaymalarına ilişkin sayısal verilerin düzeltilmesi için çalışma başlatıldı.",Türkiye
1144,İstanbul'da terör örgütü DEAŞ operasyonunda 10 kişi yakalandı,İstanbul'da terör örgütü DEAŞ'a yönelik düzenlenen operasyonda 10 şüpheli gözaltına alındı.,Türkiye
1145,17 ilde DEAŞ operasyonu: 51 gözaltı,17 ilde DEAŞ terör örgütüne yönelik eş zamanlı olarak gerçekleştirilen “BOZDOĞAN-7” operasyonlarında 51 şüpheli yakalandı.,Türkiye
1146,Trafikte beklemek istemeyen sürücüler kaldırıma çıktı,"Başakşehir'de trafikte beklemek istemeyen 2 otomobil sürücüsü, kaldırıma çıkarak seyretti. O anları başka bir sürücü cep telefonuyla kaydetti.",Türkiye
1147,Hatay'da 4 büyüklüğünde deprem,"Hatay'ın Samandağ ilçesinde 4,0 büyüklüğünde deprem meydana geldi.",Türkiye
1148,Adana'da 55 ruhsatsız silah ele geçirildi,"Adana'nın merkez Seyhan ilçesinde, polisin geçen hafta gerçekleştirdiği operasyon ve denetimlerde ruhsatsız 55 silah ele geçirildi.",Türkiye
1149,Eski Nurdağı Belediye Başkanı Kavak teslim oldu,"Kahramanmaraş merkezli depremlerde yıkılan bir binaya ilişkin hakkında dava açılan ve duruşmada tahliye edildikten sonra yapılan itiraz üzerine hakkında yakalama kararı verilen eski Nurdağı Belediye Başkanı Ökkeş Kavak, teslim oldu.",Türkiye
1150,Üzerine gelen otomobilden kıl payı kurtuldu: O anlar kamerada,Manisa’da kontrolden çıkan bir otomobil manava girdi. Manav çalışanının üzerine gelen otomobilden kıl payı kurtuldu. O anlar kameraya yansıdı.,Türkiye
1151,Erzincan'da otomobil bariyere çarptı: 6 yaralı,Erzincan'da bariyerlere çarpan otomobildeki 2’si çocuk 6 kişi yaralandı.,Türkiye
1152,Edirne'de 16 düzensiz göçmen yakalandı,Edirne'de yasa dışı yollarla yurda girdiği belirlenen 16 düzensiz göçmen yakalandı.,Türkiye
1153,PKK'nın gençlik yapılanmasına operasyon: 19 gözaltı kararı,"Ankara Cumhuriyet Başsavcılığınca, terör örgütü PKK/KCK'ya yönelik soruşturmada 19 şüpheli hakkında gözaltı kararı verildi.",Türkiye
1154,Ankara'da FETÖ operasyonları: 28 gözaltı kararı,Ankara Cumhuriyet Başsavcılığının Fetullahçı Terör Örgütü'ne (FETÖ) yönelik başlattığı 2 ayrı soruşturmada 28 şüpheli hakkında gözaltı kararı verildi.,Türkiye
1155,"Ticaret Bakanlığı: 113,4 milyon lira değerinde kaçak eşya ve uyuşturucu ele geçirildi","Ticaret Bakanlığı Gümrük Muhafaza ekiplerinin düzenlediği operasyonlarda, piyasa değeri 113,4 milyon lira olan kaçak eşya ve uyuşturucu madde ele geçirildi.",Türkiye
1156,Erzincan'da 6 milyon liralık uyuşturucu ele geçirildi,"Erzincan'da yapılan bir operasyonda, tır lastiğine zulalanmış 4 kilogram metamfetamin ele geçirildi. İran uyruklu 2 zanlı tutuklandı.",Türkiye
1157,"Zehir tacirlerine 11 ilde operasyon: 1,1 ton uyuşturucu ele geçirildi","Uyuşturucu madde imalatçılarına ve bunların satışını yapanlar ile sokak satıcılarına yönelik 11 ilde düzenlenen “Narkoçelik-4” operasyonlarında; 1 ton 180 kilogram uyuşturucu madde ele geçirildi, 27 zehir taciri yakalandı.",Türkiye
1158,Denizli'de hafif ticari araç şarampole devrildi: 1 ölü,Denizli'nin Honaz ilçesindeki trafik kazasında 1 kişi hayatını kaybetti.,Türkiye
1159,Edirne'de ciple otomobil çarpıştı: 2 yaralı,Edirne'de ciple otomobilin çarpışması sonucu 2 kişi yaralandı.,Türkiye
1160,Kontrolden çıkan otomobil şarampole devrildi,Burdur'da otomobilin şarampole devrilmesi sonucu yaralanan biri ağır 3 kişi hastaneye kaldırıldı.,Türkiye
1161,Samsun'da kaçan aracın çarptığı polis memuru şehit oldu,"Samsun'da, kaza yerinden otomobiliyle kaçan sürücünün çarptığı polis memuru şehit oldu. Kazada bir polis memuru da yaralanırken 2 şüpheli gözaltına alındı.",Türkiye
1162,"TEM Otoyolu'nda yayalara otomobil çarptı: 5 ölü, 1 yaralı","İstanbul Pendik TEM Otoyolu'nda seyir halinde bulunan otomobil, otoyoldan geçmeye çalışan yayalara çarptı. Kazada 5 kişi hayatını kaybetti, 1 kişi yaralandı.",Türkiye
1163,154 suçtan aranma kaydı olan firari Yunanistan'a kaçarken yakalandı,Edirne'de 154 suçtan aranma kaydı olan firari Yunanistan'a kaçmaya çalışırken sınırda yakalandı.,Türkiye
1164,Ramazan davulcusu muhtarı vurdu,"Kocaeli'nin Körfez ilçesinde bir ramazan davulcusu tartıştığı muhtarı tabancayla vurdu. Hastaneye kaldırılan muhtarın sağlık durumunun iyi olduğu öğrenilirken, polis kaçan şüpheliyi yakalamak için çalışma başlattı.",Türkiye
1165,Tır ile kamyonetin çarpışması sonucu 3 kişi yaralandı,Kilis'te tır ile kamyonet çarpıştı. Meydana gelen trafik kazasında 3 kişi yaralandı.,Türkiye
1166,"Kütahya'da tırla otomobil çarpıştı: 1 ölü, 1 yaralı","Kütahya'da tırla otomobil çarpıştı. Yaşanan trafik kazasında 1 kişi hayatını kaybetti, 1 kişi yaralandı. Tır sürücüsü, jandarma ekiplerince gözaltına alındı.",Türkiye
1167,Mersin'de galvaniz tesisinde yangın,Mersin'in Tarsus ilçesindeki bir galvaniz tesisinde yangın çıktı. Alevler itfaiye ekiplerince kontrol altına alınırken tesiste maddi hasar meydana geldi.,Türkiye
1168,Kocaeli'de iki grup arasında kavga: 4 kişi hastanelik oldu,"Kocaeli'nin Çayırova ilçesinde iki grup arasında çıkan tartışma kavgaya dönüştü. Kavgada biri silahla olmak üzere 4 kişi yaralandı, bir şüpheli de gözaltına alındı.",Türkiye
1169,Kağıthane'de damperi köprüye çarpan kamyon devrildi,İstanbul Kağıthane'de açılan damperinin köprüye çarpması sonucu devrilen hafriyat kamyonunun sürücüsü yaralandı.,Türkiye
1170,İstanbul'da havaya ateş açan kişi gözaltına alındı,"İçişleri Bakanı Ali Yerlikaya, İstanbul'da havaya ateş açan şüphelinin gözaltına alındığını duyurdu.",Türkiye
1171,"Çanakkale'de 4,9 büyüklüğünde deprem","Çanakkale'nin Yenice ilçesinde 4,9 büyüklüğünde deprem oldu. Sarsıntı İstanbul ve çevre illerde de hissedildi.",Türkiye
1172,Mecidiyeköy metrobüs durağında yürüyen merdiven arızası: 3 yaralı,İstanbul'da Mecidiyeköy metrobüs durağında yürüyen merdivenlerin aniden ters yönde hareket etmesi sonucu 3 kişi yaralandı.,Türkiye
1173,İstanbul'un kuzey ve yüksek kesimlerinde sis etkili oldu,İstanbul'un kuzey ve yüksek kesimlerinde akşam saatlerinden itibaren sis etkili oldu.,Türkiye
1174,Kiracının kiraya verdiği evde 27 yatak çıktı,"İstanbul Avcılar'da bir ev sahibi, kaçak çalışan emlakçı vasıtasıyla evini kiraya verdi. Kiralayan da bir başkasına kiraladı. Binadan gelen şikayetler sonrası daireye gelen polisler, 27 yatak konulan evde çok sayıda yabancı uyruklunun kaldığını tespit etti.",Türkiye
1175,İzmit Körfezi'nde küçük ölçekli balıkçılığa destek,"Kocaeli Büyükşehir Belediyesi, ""Küçük Ölçekli Balıkçıların Desteklenmesi"" projesi kapsamında 307 balıkçıya 4,5 milyon liralık bakım malzemesi desteği veriyor.",Türkiye
1176,YSK üyeleri deprem bölgesinde,"Yüksek Seçim Kurulu üyeleri Mahmut Akgün ve İsmail Kalender, 6 Şubat depremlerden etkilenen Adıyaman'da çeşitli ziyaret ve incelemelerde bulundu. Akgün, ""Adıyaman merkezde 5 bin civarında seçmen artarak bu defa 191 bin 926 seçmen 658 sandıkta oy kullanacaktır"" dedi.",Türkiye
1177,İstanbul'da iplik yüklü kamyon araçların üzerine devrildi,"Esenyurt'ta, iplik yüklü kamyonun park halindeki araçların üzerine devrilmesi sonucu 4 araçta hasar oluştu.",Türkiye
1178,Sağlık Bakanlığına alınacak 27 bin personelin yerleştirme sonuçları açıklandı,Sağlık Bakanlığının 27 bin sözleşmeli sağlık personeli pozisyonuna yerleştirme sonuçları açıklandı.,Türkiye
1179,Muğla için sağanak uyarısı,Muğla için yarın kuvvetli sağanak uyarısında bulunuldu.,Türkiye
1180,Meteorolojiden Antalya için sağanak uyarısı,Antalya için yarın gök gürültülü sağanak uyarısında bulunuldu.,Türkiye
1181,İtfaiye aracı emniyet şeridinde ilerleyemedi,"Sultangazi'de, trafik kazası ihbarına giden itfaiye aracı, emniyet şeridini kullanan araçlar yüzünden ilerleyemedi. O anlar, itfaiyenin araç kamerasına yansıdı.",Türkiye
1182,Meteoroloji'den 16 ile uyarı: Kuvvetli yağış ve rüzgara dikkat,"Yarın beklenen kuvvetli yağış ve rüzgar nedeniyle 16 il için ""turuncu"" ve ""sarı"" kodlu uyarıda bulunuldu.",Türkiye
1183,Ege ve Akdeniz için fırtına uyarısı,Ege ile Akdeniz'in bazı kesimleri için fırtına uyarısında bulunuldu.,Türkiye
1184,Tekirdağ'da planktonlar denizin rengini turuncuya çevirdi,Tekirdağ'da denizin bazı bölgelerinde sularda bulunan planktonların neden olduğu renk değişimi devam ediyor.,Türkiye
1185,"Ayasofya Camii, On bir ayın sultanına hazırlanıyor",Ramazana günler kala Ayasofya-i Kebir Cami-i Şerifi'nde temizlik ve dezenfekte çalışması yapıldı.,Türkiye
1186,Evin duvarı cephanelik çıktı,Batman’da Kaçakçılık ve Organize Suçlarla Mücadele Şube müdürlüğü ekipleri bir evin duvarının içinde cephanelik buldu.,Türkiye
1187,İstanbul'da dur ihtarına uymayan motosikletli kamerada,"İstanbul Beylikdüzü'nde polisin dur ihtarına durmayan abartı egzozlu ve kasksız motosiklet sürücüsü, polis ekiplerinin çalışması sonucu yakalandı. Takip anları ise kask kamerasına yansıdı.",Türkiye
1188,"Rize'de 55 yıldır kaynakçılık yapan usta, mesleğini yeni nesle öğretiyor","Rize'de ilerlemiş yaşına rağmen soba üreten kaynak ustası Nuri Kaba, unutulmaya yüz tutmuş mesleğini genç nesillere öğretiyor.",Türkiye
1189,"Ataşehir'de akaryakıt tankerinde patlama meydana geldi: 1 ölü, 4 yaralı","Ataşehir'de, dinlenme tesisinde bulunan akaryakıt tankerinde çıkan yangında, 1 kişi hayatını kaybetti, 3 kişi yaralandı.",Türkiye
1190,Jandarma karlı dağlarda terörle mücadeleyi sürdürüyor,"Van'da jandarma timleri, kar kalınlığının 3 metreyi bulduğu Van'ın Çatak ilçesindeki 2 bin 782 rakımlı üs bölgesinde teknolojik imkanları da kullanarak huzur ve güvenliği sağlamaya çalışıyor.",Türkiye
1191,"Kahramanmaraş'ta 4,4 büyüklüğünde deprem","Kahramanmaraş'ın Elbistan ilçesinde 4,4 büyüklüğünde deprem oldu.",Türkiye
1192,Mersin'de kamyonet ile minibüs çarpıştı: 6 işçi yaralı,"Mersin'in Tarsus ilçesinde, tarım işçilerini taşıyan minibüs ile kamyonetin çarpışması sonucu 6 kişi yaralandı.",Türkiye
1193,Güney Marmara-Adalar hattına sis engeli,"GESTAŞ AŞ'nin açıklamasında, bugünkü seferlerin yoğun sis sebebiyle gecikmeli yapılacağı belirtildi.",Türkiye
1194,Tekirdağ'da aranan 29 kişi yakalandı,Tekirdağ'da asayiş uygulamasında aranan 29 şüpheli gözaltına alındı.,Türkiye
1195,"Osmaniye'de ""Mahzen-3"" operasyonu: 55 gözaltı","İçişleri Bakanı Ali Yerlikaya, Osmaniye'de düzenlenen ""Mahzen-3"" operasyonlarında 2 organize suç örgütünün çökertildiğini ve 55 şüphelinin yakalandığını duyurdu.",Türkiye
1196,"Uşak’ta iki otomobil kafa kafaya çarpıştı: 1 ölü, 2 yaralı","Uşak'ın Eşme ilçesinde, iki otomobilin çarpışması sonucu 1 kişi öldü, 2 kişi yaralandı.",Türkiye
1197,Kestiği ağacın altında kaldı,Sakarya'nın Serdivan ilçesinde kestiği ağacın altında kalan Necmettin Bircan hayatını kaybetti.,Türkiye
1198,Rize'de kamyonet şarampole yuvarlandı: 7 yaralı,Rize’nin Ardeşen ilçesi Tunca beldesinde kamyonetin şarampole yuvarlandığı kazada 7 kişi yaralandı.,Türkiye
1199,"Kütahya’da iki otomobil çarpıştı: 3 kişi hayatını kaybetti, 2 yaralı","Kütahya’nın Gediz ilçesinde, iki otomobilin çarpıştığı kazada 3 kişi öldü, 2 kişi de ağır yaralandı.",Türkiye
1200,Çanakkale'de 13 düzensiz göçmen yakalandı,Çanakkale'nin Gelibolu ilçesine yasa dışı yollardan girdiği belirlenen 13 düzensiz göçmen yakalandı.,Türkiye
1201,"Anadolu Otoyolu’nda tıra çarpan otomobildeki 1 kişi öldü, 2 kişi yaralandı","Anadolu Otoyolu’nun Kocaeli kesiminde tıra çarpan otomobildeki 1 kişi öldü, biri ağır 2 kişi yaralandı.",Türkiye
