,Başlık,İçerik,Kategori
225,Milli halterci Burcu Alıcı'dan Avrupa Şampiyonası'nda bronz madalya,"Bulgaristan'da düzenlenen Avrupa Halter Şampiyonası'nda kadınlar 55 kiloda Burcu Alıcı, koparmada 85 kiloluk derecesiyle bronz madalyanın sahibi oldu.",Spor
226,Kayserispor Süper Lig'de 10 maçtır kazanamadı,"Kayserispor, Süper Lig'de oynadığı son 10 maçta galibiyet alamadı. 7 mağlubiyet alan sarı kırmızılılar, son 3 maçından da beraberlikler ile ayrıldı. Süper Lig'de mücadele eden Kayserispor, son 10 haftadır galip gelemedi.",Spor
227,Şampiyon halterci Muammer Şahin: Avrupa'da 18 yılın emeğini aldım,"Avrupa Halter Şampiyonası'nda erkekler 55 kiloda, koparmada 112 kiloluk kaldırışıyla altın madalya kazanan Muammer Şahin, emeğinin karşılığını aldığı söyledi.",Spor
228,Avrupa Halter Şampiyonası'nda 55 kiloda silkme yarışları tamamladı,"Bulgaristan'da düzenlenen Avrupa Halter Şampiyonası'nda erkekler 55 kiloda Harun Algül ile Muammer Şahin, silkmedeki yarışlarını tamamladı.",Spor
229,Çaykur Rizespor Fenerbahçe maçı hazırlıklarına başladı,"Çaykur Rizespor, Trendyol Süper Lig'in 26. haftasında sahasında oynayacağı Fenerbahçe maçı hazırlıklarına yaptığı antrenmanla başladı.",Spor
230,Furkan Korkmaz ABD’ye döneceğini açıkladı,"Milli basketbolcu Furkan Korkmaz, Indiana Pacers tarafından serbest bırakılmasının ardından Türkiye’ye transfer olacağına dair gündemde olan haberlerin gerçeği yansıtmadığını ve ABD'ye geri döneceğini açıkladı.",Spor
231,Milli halterci Muammer Şahin altın madalya kazandı,"Avrupa Halter Şampiyonası'nda erkekler 55 kiloda milli sporcu Muammer Şahin, koparmada 112 kiloluk kaldırışıyla altın madalya kazandı.",Spor
232,Artistik Cimnastik Erkek Milli Takımı Avrupa'da yılın takımı oldu,"Artistik Cimnastik Erkek Milli Takımı, Avrupa Cimnastik Birliğinin (EG) düzenlediği oylamada 2023'ün en iyi takımı seçildi.",Spor
233,PFDK'dan Fenerbahçe'ye ceza,"Türkiye Futbol Federasyonu (TFF) Profesyonel Futbol Disiplin Kurulu (PFDK), Fenerbahçe'ye 352 bin lira para cezası verdi.",Spor
234,Kadın Badminton Milli Takımı Avrupa Şampiyonası'nda korta çıkacak,"Türkiye'nin kadınlarda mücadele edeceği Avrupa Takımlar Badminton Şampiyonası, yarın Polonya'da başlayacak.",Spor
235,Galatasaray-Sparta Prag maçına İspanyol hakem,UEFA Avrupa Ligi play-off turunda 15 Şubat Perşembe günü oynanacak Galatasaray-Sparta Prag maçını İspanyol hakem Alejandro Hernandez yönetecek.,Spor
236,MKE Ankaragücü'nden Eryaman Stadı açıklaması,"MKE Ankaragücü Kulübü Başkanı İsmail Mert Fırat, Trendyol Süper Lig'in 26. haftasında Galatasaray ile Eryaman Stadı'nda yapacakları maç için saha zeminiyle ilgili gerekli çalışmaların yapıldığını ve zeminin daha iyi durumda olduğunu açıkladı.",Spor
237,Kış Spor Oyunları ile üniversiteli sporcular deneyim kazanıyor,Türkiye Üniversite Sporları Federasyonu (TÜSF) tarafından kış turizmi ve kış sporları tesisleriyle öne çıkan Erzurum'da düzenlenen Kış Spor Oyunları ile üniversiteli sporcular deneyim kazanıyor.,Spor
238,Down sendromlu milli atletler Trisome Oyunları'nda zirveyi istiyor,"Down sendromlu milli atletler, Antalya'da düzenlenecek Trisome Oyunları'nda madalya sevinci yaşamak için yoğun şekilde çalışıyor.",Spor
239,"Ekstrem sporcuları Erzincan'da ""yamaç paraşütüyle kayak"" yaptı","Yerli ve yabancı ekstrem sporcuları, Erzincan'daki Ergan Dağı Kış Sporları ve Doğa Turizm Merkezi'nde ""yamaç paraşütüyle kayak"" yapmanın heyecanını yaşadı.",Spor
240,TTF Başkanı Cengiz Durmuş: Rakiplerimizden çekinen bir ülke değiliz,"Türkiye Tenis Federasyonu (TTF) Başkanı Cengiz Durmuş, Davis Kupası Dünya Grubu 1 serisinde Avusturya'yla eşleşmelerine ilişkin, ""Rakiplerimizden çekinen bir ülke değiliz."" dedi.",Spor
241,Bülent Uygun Sivasspor ile Avrupa kupalarını hedefliyor,"Trendyol Süper Lig ekiplerinden EMS Yapı Sivasspor'un teknik direktörü Bülent Uygun, çıkışlarını sürdüreceklerini ve Avrupa kupalarına katılmak istediklerini söyledi.",Spor
242,Trabzonspor Avcı ile ligde 10 hafta üçüncü sırada yer aldı,"Trendyol Süper Lig'in 25. haftasında Atakaş Hatayspor'u sahasında 2-0 mağlup eden Trabzonspor, teknik direktörü Abdullah Avcı yönetiminde en çok puan cetvelinde üçüncü sırada yer aldı.",Spor
243,Milli haltercilerin hedefi Avrupa'da altın madalya,"Milli halterciler Muammer Şahin ve Harun Algül, Bulgaristan'da düzenlenen Avrupa Şampiyonası'nda 55 kiloda İstiklal Marşı'nı okutmak için podyuma çıkacaklarını söyledi.",Spor
244,Trabzonspor'da Enis Bardhi suskunluğunu bozdu,"Trabzonspor'un Kuzey Makedonyalı oyuncusu Enis Bardhi, Hatayspor karşısında kaydettiği gol ile 164 günlük suskunluğunu bozdu.",Spor
245,Ultra maraton yüzücüsü Bengisu Avcı'dan bir ilk daha,"Ultra maraton yüzücüsü Bengisu Avcı, Yeni Zelanda'daki Cook Boğazı'nı geçerek bir ilke daha imza attı.",Spor
246,Samsunspor Markus Gisdol ile evinde 7 galibiyet elde etti,"Trendyol Süper Lig'in 25. haftasında konuk ettiği Bitexen Antalyaspor'u 2-0 yenen Yılport Samsunspor, teknik direktör Markus Gisdol yönetiminde iç sahada çıktığı 11. maçta 7. galibiyetine ulaştı.",Spor
247,Eskişehir'de balon futbolu müsabakaları eğlenceli geçiyor,"Eskişehir'de çocukluk arkadaşları Sercan Anılır ve Faruk Sezer'in girişimleriyle hizmete sunulan balon futbolu, eğlenceli içeriğiyle sporseverlerden ilgi görüyor.",Spor
248,"NBA'de Alperen Şengün 18 sayı attı, Houston Rockets kazandı","Amerikan Basketbol Ligi'nde (NBA) milli oyuncu Alperen Şengün'ün forma giydiği Houston Rockets, sahasında New York Knicks'i 105-103 yendi.",Spor
249,Duygu Alıcı'dan Avrupa Halter Şampiyonası'nda gümüş madalya,"Milli halterci Duygu Alıcı, Avrupa Halter Şampiyonası'nda koparmada 78 kilo ile gümüş madalyanın sahibi oldu.",Spor
250,Türk karateciler Gürcistan’da tarih yazdı,Gürcistan'ın Tiflis kentinde düzenlenen Karate Şampiyonası'nda Türk sporcular 19 madalya ile tarih yazdı.,Spor
251,Avrupa Güreş Şampiyonası'nda üç milli güreşçi finale yükseldi,Romanya'da düzenlenen Avrupa Güreş Şampiyonası'nda grekoromende üç milli güreşçi finale yükseldi.,Spor
252,Süper Lig'de 25. hafta tamamlandı,Trendyol Süper Lig'de 25. hafta yapılan üç maçla tamamlandı.,Spor
253,"Bakan Bak, milli halterciler Cansu Bektaş ile Gamze Altun'u kutladı","Gençlik ve Spor Bakanı Osman Aşkın Bak, Bulgaristan'da yapılan Avrupa Halter Şampiyonası'nda kadınlar 45 kiloda Avrupa şampiyonu olan Cansu Bektaş ile aynı kiloda Avrupa ikinciliği elde eden Gamze Altun'u tebrik etti.",Spor
254,Abdullah Avcı: Son haftaların en domine oyununu oynadık,"Trabzonspor Teknik Direktörü Abdullah Avcı, Hatayspor karşısında son haftaların en domine oyununu oynadıklarını söyledi.",Spor
255,Volkan Demirel: Sezonun en kötü oyununu oynadık,"Hatayspor Teknik Direktörü Volkan Demirel, Trabzonspor karşısında sezonun en kötü oyununu oynadıklarını söyledi.",Spor
256,Uğurcan Çakır: Maçı domine ettik ve net bir skorla galip ayrıldık,"Trabzonspor forması giyen Uğurcan Çakır, ""90 dakika oyunun hakimi bizdik. Maçı domine ettik ve 2-0 gibi net bir skorla galip ayrıldık."" dedi.",Spor
257,Milli halterciler Cansu ve Gamze Avrupa Şampiyonası'ndaki rekorlarını değerlendirdi,"Bulgaristan'da düzenlenen Avrupa Halter Şampiyonası'nda kadınlar 45 kiloda 2 altın ve 1 gümüşle Avrupa şampiyonu olan Cansu Bektaş ile 1 altın ve 1 gümüşle Avrupa ikincisi olan Gamze Altun, duygularını anlattı.",Spor
258,Kayseri’de kazanan çıkmadı,"Trendyol Süper Lig'in 25. haftasındaki Mondihome Kayserispor, Beşiktaş karşılaşması 0-0 berabere tamamlandı.",Spor
259,Samsunspor evinde kazandı,"Trendyol Süper Lig'in 25. haftasındaki Yılport Samsunspor, sahasında Bitexen Antalyaspor'u 2-0 yendi.",Spor
260,Milli halterci Gamze Altun'dan Avrupa rekoru,"Milli halterci Gamze Altun, Bulgaristan'da düzenlenen Avrupa Halter Şampiyonası'nda 45 kiloda, silkmede 92 kilo kaldırarak Avrupa rekoru kırdı ve altın madalyanın sahibi oldu.",Spor
261,Trabzonspor'da Thomas Meunier ilk kez ilk 11'de,"Trendyol Süper Lig'in 25. haftasında Atakaş Hatayspor'u ağırlayan Trabzonspor, hafta içinde Gençlerbirliği ile oynadığı Ziraat Türkiye Kupası maçı 11'ine göre 2 değişiklikle sahaya çıktı.",Spor
262,Milli halterci Cansu Bektaş Avrupa Şampiyonu oldu,"Bulgaristan'da yapılan Avrupa Halter Şampiyonası'nda kadınlar 45 kiloda Cansu Bektaş, koparmada 75 kilo kaldırarak Türkiye'nin şampiyonadaki ilk altın madalyasını kazandı.",Spor
263,Antalyaspor Yüzme Takımı 9 madalya kazandı,"Antalyaspor Yüzme Takımı, Türkiye Yüzme Federasyonu tarafından Kocaeli'de düzenlenen Türkiye Açık Su Yüzme Kış Şampiyonası ve Milli Takım Seçme Yarışları'nda, 2'si altın olmak üzere toplam 9 madalya ve bir milli takım vizesi elde etti.",Spor
264,Basketbol Milli Takımı EuroBasket 2025 aday kadrosunu açıklandı,FIBA 2025 Avrupa Basketbol Şampiyonası (EuroBasket 2025) Elemeleri'nde mücadele edecek A Milli Erkek Takımı'nın aday kadrosu belirlendi.,Spor
265,Trabzonspor iki golle nefes aldı,"Trabzonspor, Trendyol Süper Lig'in 25. haftasında konuk ettiği Atakaş Hatayspor'u 2-0 mağlup etti. Bordo mavililerin gollerini Trezeguet ile Bardhi attı.",Spor
266,Palandöken'de buz tırmanışı yarışları başladı,Türkiye Üniversite Sporları Federasyonu (TÜSF) tarafından Erzurum'un Palandöken Kayak Merkezi'nde düzenlenen buz tırmanışı yarışları başladı.,Spor
267,Artan görsellik algısıyla bilinçsizce yapılan ağır sporlar sağlıktan ediyor,"Türkiye Futbol Federasyonu Sağlık Kurulu Üyesi Prof. Dr. İbrahim Tuncay, görsellik algısının artması nedeniyle bilinçsizce yapılan ağır sporların, ölçüsüz ve bilgisiz kullanılan takviyelerin ölüme kadar gidebilen büyük riskler barındırdığını bildirdi.",Spor
268,6. Etnospor Forumu 16-18 Şubat'ta yapılacak,"""Geleneksel sporların ihyası"" parolasıyla gerçekleştirilecek 6. Etnospor Forumu, 16-18 Şubat tarihlerinde Antalya’da düzenlenecek.",Spor
269,Atletizmde 2 Türkiye rekoru kırıldı,"Milli atletlerden Oğuz Uyar, erkekler 200 metre, Ömer Faruk Bozdağ da erkekler 800 metre Türkiye salon rekorunun sahibi oldu.",Spor
270,Türkiye Kupası'nda çeyrek ve yarı final kuraları çekildi,Ziraat Türkiye Kupası'nda çeyrek ve yarı final kuraları çekildi.,Spor
271,Voleybol hakemi Nurper Özbar Paris 2024'te Türkiye'yi temsil edecek,"Paris 2024 Olimpiyat Oyunları'nda görev yapacak voleybol hakemi Nurper Özbar, Türkiye'yi temsil edecek olmanın gururunu yaşadığını söyledi.",Spor
272,"Uğur Çiftçi Sivasspor'da ikinci kez ""dalya"" heyecanı yaşadı","EMS Yapı Sivasspor'un tecrübeli futbolcusu Uğur Çiftçi, Trendyol Süper Lig'in 25. haftasında Çaykur Rizespor ile oynanan maçta kırmızı-beyazlı formayla ikinci kez ""dalya"" heyecanı yaşadı.",Spor
273,Galatasaray savunmasıyla öne çıkıyor,"Galatasaray, bu sezon ligde savunmasıyla dikkat çekiyor. Sarı kırmızılılar, 25 karşılaşmanın 13'ünde kalesini kapatmayı başardı.",Spor
274,Metin Öztürk: Rakibimiz kendini ümide sevk eden 1 puana tutundu,"Galatasaray Kulübü İkinci Başkanı Metin Öztürk, gündeme dair açıklamalarda bulundu. Metin Öztürk, ""Şampiyonluk yarışındaki rakibimiz kendini ümide sevk eden 1 puana tutundu."" dedi.",Spor
275,UEFA Şampiyonlar Ligi'nde son 16 turu heyecanı başlıyor,"UEFA Şampiyonlar Ligi'nde son 16 turu, 13 Şubat Salı günü oynanacak maçlarla başlayacak.",Spor
276,"İtalyan bisikletçi Piganzoli ""Tour of Antalya""dan memnun","Antalya Bisiklet Turu'nun (Tour of Antalya) genel klasman birincisi Davide Piganzoli, yarışta kendisinin ve takımının performansından dolayı mutlu olduğunu söyledi.",Spor
277,Kadın futbolunda da zirve yarışı Galatasaray ile Fenerbahçe arasında geçiyor,"Turkcell Kadın Futbol Süper Ligi'nde 20. hafta geride kalırken, zirve mücadelesi Galatasaray ile Fenerbahçe Petrol Ofisi arasında geçiyor.",Spor
278,Dünya rekortmeni maratoncu Kiptum 24 yaşında hayatını kaybetti,"Dünya rekortmeni Kenyalı maratoncu Kelvin Kiptum, geçirdiği trafik kazasında hayatını kaybetti.",Spor
279,LaLiga'da Real Madrid zirve yarışında arayı açıyor,"Avrupa'nın 5 büyük futbol ülkesi arasında yer alan Almanya (Bundesliga), Fransa (Ligue 1), İngiltere (Premier Lig), İspanya (LaLiga) ve İtalya'daki (Serie A) maçlara hafta sonu devam edildi.",Spor
280,Depremzede Fatma Ceylin voleybolla yaşama tutunuyor,"""Asrın felaketi"" olarak nitelendirilen 6 Şubat 2023'teki depremlerinin merkez üssü Kahramanmaraş'ta yıkılan evlerinin enkazından yaralı kurtarılan ve ailesinden kayıplar veren 12 yaşındaki Fatma Ceylin Dokuyucu, voleybolla yeniden yaşama tutunuyor.",Spor
281,Fenerbahçe ara transferde 4 takviye yaptı,"Fenerbahçe Kulübü, futbolda ikinci transfer ve tescil döneminde 4 isimle anlaşmaya vardı.",Spor
282,Bakan Bak milli karatecileri tebrik etti,"Gençlik ve Spor Bakanı Osman Aşkın Bak, Avrupa Ümitler, Gençler ve 21 Yaş Altı Karate Şampiyonası'nda 3’ü altın, 19 madalya kazanan milli sporcuları yayımladığı mesajla kutladı.",Spor
283,Galatasaray ara transferi dönemini rekorla geçirdi,"Galatasaray Kulübü, futbolda ""ara transfer"" olarak adlandırılan ikinci transfer ve tescil dönemini oyuncu satışı açısından iyi geçirdi.",Spor
284,TMF Başkanı Bekir Yunus Uçar: Sporcularımızdan dünya şampiyonluğu bekliyoruz,"Türkiye Motosiklet Federasyonu (TMF) Başkanı Bekir Yunus Uçar, bu sezon uluslararası pist şampiyonalarında Toprak Razgatlıoğlu, Bahattin Sofuoğlu, Deniz Öncü ve Can Öncü'den en az ikisinden dünya şampiyonluğu beklediğini söyledi.",Spor
285,Göztepe emin adımlarla Süper Lig'e ilerliyor,"Trendyol 1. Lig’in 22. haftasında Bandırmaspor’u deplasmanda 2-0 mağlup eden Göztepe, Kocaelispor’un da puan kaybettiği haftada ikinci sıradaki konumunu sağlamlaştırarak Süper Lig’e emin adımlarla ilerlemeyi sürdürdü.",Spor
286,Gaziantep FK'nın galibiyet hasreti sona erdi,"Trendyol Süper Lig'in 25. haftasında konuk olduğu İstanbulspor'u 3-1 mağlup eden Gaziantep FK, 7 maç sonra galip geldi.",Spor
287,Super Bowl'da Kansas City Chiefs şampiyon oldu,ABD'nin en büyük spor organizasyonlarından Amerikan Futbolu Ligi'nin (NFL) şampiyonluk mücadelesi Super Bowl'da Kansas City Chiefs zafere ulaştı.,Spor
288,Basketbolda Erkekler Türkiye Kupası'nda çeyrek final heyecanı yaşanacak,"Basketbolda Erkekler Türkiye Kupası çeyrek final mücadelesi, yarın oynanacak 2 maçla başlayacak.",Spor
289,"Ispartaspor-Aksaraspor maçı için 32 bin ""askıda bilet"" toplandı","TFF 2. Lig takımlarından Isparta 32 Spor'un bugün Motolux 68 Aksaray ile yapacağı karşılaşma için 32 Gençlik taraftar grubunca 32 bin ""askıda bilet"" toplandı.",Spor
290,Fenerbahçe Kadıköy'de sorun yaşıyor,"Fenerbahçe, Trendyol Süper Lig'de evinde yaşadığı puan kayıplarına çözüm bulamıyor. Kadıköy'de Corendon Alanyaspor ile 2-2 berabere kalan sarı lacivertliler sahasında dördüncü kez istediği sonucu alamadı.",Spor
291,NBA'de heyecan sürüyor,"Amerikan Basketbol Ligi'nde (NBA) Boston Celtics, deplasmanda Miami Heat'i 110-106 mağlup etti.",Spor
292,MKE Ankaragücü VAR kayıtlarının açıklanması için başvuracak,"MKE Ankaragücü, TÜMOSAN Konyaspor maçında verilmediğini öne sürdükleri penaltı pozisyonuna ilişkin VAR kayıtlarının açıklanması amacıyla Türkiye Futbol Federasyonuna (TFF) başvuracaklarını açıkladı.",Spor
293,Afrika Uluslar Kupası şampiyonu Fildişi Sahili,"Kıtanın en önemli futbol organizasyonu Afrika Uluslar Kupası'nda Fildişi Sahili, Nijerya'yı 2-1 mağlup ederek şampiyon oldu.",Spor
294,Panathinaikos deplasmanda 3 golle kazandı,"Yunanistan Süper Ligi'nde teknik direktörlüğünü Fatih Terim'in yaptığı Panathinaikos, deplasmanda Panserraikos'u 3-0 mağlup etti.",Spor
295,Londra derbisinde Arsenal West Ham United’ı farklı yendi,"İngiltere Premier Lig’in 24. haftasında Arsenal, deplasmanda karşı karşıya geldiği West Ham United’ı derbi maçta 6-0’lık skorla mağlup etti.",Spor
296,Messi'nin sahaya çıkmamasına tepki olarak Arjantin'in Çin'deki maçları iptal edildi,"Çin futbol otoriteleri, Lionel Messi'nin, kulübü Inter Miami'nin Çin'in Hong Kong Özel İdari Bölgesi'nde oynadığı özel maçta sahaya çıkmamasının ardından Arjantin Milli Takımı'nın gelecek ay Çin'de oynaması planlanan dostluk maçlarını iptal etti.",Spor
297,Milli eskrimciler dünya kupalarında yarıştı,"Milli sporcular, Eskrim Dünya Kupası'nın Gürcistan ve Peru'da düzenlenen ayaklarında mücadele etti.",Spor
298,Kadın Futbol Süper Ligi derbiyi kazanan Galatasaray,"Turkcell Kadın Futbol Süper Ligi'nin 20. haftasında Galatasaray, derbi maçta konuk ettiği Beşiktaş JK United Payment'ı 2-1 yendi.",Spor
299,Tour of Antalya 2024’ün şampiyonu Davide Piganzoli,Bu yıl beşincisi düzenlenen ve perşembe günü Side-Antalya etabı ile başlayan Tour of Antalya bugün koşulan 183.9 kilometrelik Antalya-Antalya etabı ile sona erdi. Tour of Antalya 2024’ün şampiyonu da Davide Piganzoli oldu.,Spor
300,Barış Alper Yılmaz Türkiye Fair Play Ödülü'ne aday gösterildi,"Galatasaraylı futbolcu Barış Alper Yılmaz, Türkiye Fair Play Ödülü'ne aday gösterildi.",Spor
301,Beşiktaş'ın Kayseri kadrosu açıklandı,Beşiktaş'ın Kayserispor ile deplasmanda oynayacağı maçın kamp kadrosu açıklandı. Siyah beyazlı takımın yeni transferleri Ernest Muçi ve Al Musrati de kafileye alındı.,Spor
302,Fenerbahçe liderliği Kadıköy'de bıraktı,"Trendyol Süper Lig'in 25. haftasındaki Fenerbahçe, sahasında Corendon Alanyaspor ile 2-2 berabere kaldı. Sarı-lacivertliler, ligdeki liderlik mücadelesinde geriye düştü.",Spor
303,Konyaspor evinde kazandı,"Trendyol Süper Lig'in 25. haftasında Konyaspor, sahasında MKE Ankaragücü'nü 1-0 mağlup etti.",Spor
304,Gaziantep FK deplasmanda rahat kazandı,"Trendyol Süper Lig'in 25. haftasında Gaziantep FK, deplasmanda İstanbulspor'u 3-1 mağlup etti.",Spor
305,Milli atlet Şilan Ayyıldız ABD'deki yarışmada birinci oldu,"Milli atlet Şilan Ayyıldız, ABD'deki Boston College üniversitesinin düzenlediği yarışmada kadınlar 3000 metrede birinci oldu.",Spor
306,Sivasspor tek golle kazandı,"Trendyol Süper Lig'in 25. haftasında EMS Yapı Sivasspor, sahasında Çaykur Rizespor'u 1-0 mağlup etti.",Spor
307,"Milli atletler, Balkan Salon Şampiyonası'nda 18 madalya kazandı","Türkiye, İstanbul'da düzenlenen 28. Balkan Salon Atletizm Şampiyonası'nda 5 altın, 8 gümüş ve 5 bronz madalya elde etti.",Spor
308,Ziraat Türkiye Kupası'nda kura çekimi yarın,"Ziraat Türkiye Kupası'nda çeyrek ve yarı final kuraları, yarın çekilecek.",Spor
309,"Beşiktaş, yarın Kayserispor'un konuğu olacak","Beşiktaş, Trendyol Süper Lig'in 25. haftasında yarın deplasmanda Mondihome Kayserispor ile karşılaşacak. RHG Enertürk Enerji Stadı'ndaki karşılaşma saat 20.00'de başlayacak. Mücadeleyi hakem Kadir Sağlam yönetecek.",Spor
310,"Hatayspor, Trabzonspor'a konuk olacak","Atakaş Hatayspor, Trendyol Süper Lig'in 25. haftasında yarın deplasmanda Trabzonspor ile karşılaşacak.",Spor
311,Milli eskrimciler Bulgaristan'da iki madalya kazandı,"Bulgaristan'da düzenlenen Avrupa Yıldızlar Eskrim Circuit Turnuvası'nda Erkek Milli Takımı ile kızlarda Elvin Gülışık, gümüş madalya kazandı.",Spor
312,Asya Kupası'nda şampiyon Katar,"Asya kıtasının en prestijli futbol turnuvası Asya Kupası'nda ev sahibi Katar, Ürdün'ü 3-1 mağlup ederek şampiyonluğa ulaştı.",Spor
313,Enes Ünal Premier Lig'deki ilk maçına çıktı,"Bournemouth'a transfer olan Enes Ünal, Premier Lig'deki ilk maçına çıktı.",Spor
314,Okan Buruk'tan kazana kadroyu bozmadı,"Trendyol Süper Lig'in 25. haftasında RAMS Başakşehir'i konuk eden Galatasaray'da teknik direktör Okan Buruk, son 2 lig maçındaki ilk 11'i değiştirmedi.",Spor
315,Galatasaray zirve yarışını sürdürdü,"Galatasaray, Trendyol Süper Lig'in 25. haftasında RAMS Başakşehir'i 2-0 mağlup etti. Sarı kırmızılıların gollerini Barış Alper Yılmaz ile Mertens attı.",Spor
316,Antalya Bisiklet Turu'nun Kemer-Tahtalı etabı tamamlandı,Uluslararası Bisiklet Birliğinin (UCI) 2.1 kategori yarışlarından olan Antalya Bisiklet Turu'nun (Tour of Antalya) Kemer-Tahtalı etabı sona erdi.,Spor
317,Manchester City Haaland ile kazandı,"İngiltere Premier Lig'de 24. haftanın açılış maçında Manchester City, sahasında Everton'ı 2-0 mağlup etti.",Spor
318,Beşiktaş yeni transferleri için imza töreni düzenledi,"Beşiktaş Kulübü, 2023-2024 futbol sezonu ikinci transfer ve tescil döneminde kadrosuna kattığı futbolcular için imza töreni düzenledi.",Spor
319,Çin'deki hazırlık maçı Messi'ye tepkiler nedeniyle iptal edildi,"Arjantin Milli Takımı'nın mart ayında Çin'de oynamayı planladığı hazırlık maçı, yıldız futbolcu Lionel Messi'ye ülkedeki tepkiler nedeniyle iptal edildi.",Spor
320,"Samsunspor'da Gisdol'dan ""küme düşme"" uyarısı","Trendyol Süper Lig ekiplerinden Yılport Samsunspor'un teknik direktörü Markus Gisdol, ligde takımın iyi gidişat yakaladığını ancak konsantrasyonlarını kaybetmeleri halinde küme düşmeyle karşı karşıya kalabileceklerini söyledi.",Spor
321,Fatih Karagümrük iki golle kazandı,"VavaCars Fatih Karagümrük, Trendyol Süper Lig'in 25. haftasında Siltaş Yapı Pendikspor'u 2-0 mağlup etti.",Spor
322,İstanbulspor Gaziantep FK'yı ağırlayacak,"İstanbulspor, Trendyol Süper Lig'in 25. haftasında 11 Şubat Pazar günü Gaziantep FK'yı ağırlayacak.",Spor
323,Balkan Salon Atletizm Şampiyonası İstanbul'da başladı,"Balkan Salon Atletizm Şampiyonası, İstanbul'da başladı. Türkiye Atletizm Federasyonu Başkanı Fatih Çintimar, ""Bu organizasyona bir nevi küçük Avrupa Şampiyonası diyebiliriz."" dedi.",Spor
324,Beşiktaş'ta yeni transferler ilk antrenmanlarına çıktı,"Beşiktaş, Süper Lig’in 25. haftasında Mondihome Kayserispor ile deplasmanda oynayacağı maçın hazırlıklarına, bir günlük iznin ardından bu sabah yaptığı antrenmanla başladı.",Spor
325,Gençlerbirliği olağanüstü genel kurula gidiyor,"Trendyol 1. Lig ekiplerinden Gençlerbirliği, olağanüstü seçimli genel kurul kararı alındığını açıkladı.",Spor
326,Türkiye şampiyonu yelkenciler milli takımla yeni başarılara imza atmak istiyor,"Türkiye şampiyonu Tekirdağlı yelkenciler Kutsal Güneş Kurnaz ve İlayda Şen, milli takımda yer alıp yeni başarılara imza atmayı hedefliyor.",Spor
327,Kadınlar futbolunda derbi heyecanı,Turkcell Kadın Futbol Süper Ligi'nin 20. haftasında 11 Şubat Pazar günü Galatasaray ile Beşiktaş JK United Payment karşılaşacak.,Spor
328,Milli judocu Firdevs Dilbirliği başarısıyla depremzede ailesine moral oldu,"Kahramanmaraş'ta yaşadığı evin depremlerde ağır hasar alması nedeniyle Konya'ya yerleşen 17 yaşındaki lise öğrencisi Firdevs Dilbirliği, Spor Toto Ümitler Türkiye Judo Şampiyonası'nda ilk derecesini elde etti.",Spor
329,Hakkarigücü Kadın Futbol Takımı kadrosunu güçlendirdi,"Turkcell Kadın Futbol Süper Ligi ekiplerinden Hakkarigücü, 2'si yabancı 3 oyuncuyu daha transfer ederek güçlendirdiği kadrosuyla ligde üst sıralara yükselmeyi hedefliyor.",Spor
330,Antalya Bisiklet Turu yerli bisikletçilere büyük tecrübe kazandırıyor,"Beykoz Belediyesi SK Sportif Direktörü Pelin Merve Bayram, Antalya Bisiklet Turu gibi yarışların yerli sporculara büyük tecrübe kazandırdığını belirtti.",Spor
331,Milli kadın güreşçilerin hedefi önce Avrupa sonra olimpiyat şampiyonluğu,"Dünya ve Avrupa şampiyonu milli güreşçiler Buse Tosun Çavuşoğlu ve Evin Demirhan Yavuz, Avrupa şampiyonası ve 2024 Paris Olimpiyatları'nda zirvede yer almak istiyor.",Spor
332,42 yaşındaki İbrahim Öztürk yeşil sahalardan kopmuyor,"Türkiye'deki tüm profesyonel liglerde şampiyonluk yaşayan 42 yaşındaki deneyimli oyuncu İbrahim Öztürk, kariyerini TFF 3. Lig ekiplerinden Talasgücü Belediyespor'da sürdürüyor.",Spor
333,Süper Lig takımları 87 futbolcu transfer etti,"Trendyol Süper Lig takımları, ""ara transfer"" olarak adlandırılan ikinci transfer ve tescil döneminde 87 futbolcuyu kadrosuna kattı.",Spor
334,Milli eskrimciler Nisanur Erbil ve Deniz Selin Ünlüdağ Peru'da ana tabloda,"Milli eskrimci Nisanur Erbil ile Deniz Selin Ünlüdağ, Peru'daki Kılıç Dünya Kupası’nda ana tabloya kaldı.",Spor
335,Sivasspor Çaykur Rizespor'u konuk edecek,"EMS Yapı Sivasspor, Trendyol Süper Lig'in 25. haftasında 11 Şubat Pazar günü Çaykur Rizespor ile karşılaşacak.",Spor
336,Konyaspor MKE Ankaragücü'nü ağırlayacak,"TÜMOSAN Konyaspor, Trendyol Süper Lig'in 25. haftasında 11 Şubat Pazar günü MKE Ankaragücü'nü konuk edecek.",Spor
337,Kasımpaşa Adana'da 3 golle sevindi,"Kasımpaşa, Trendyol Süper Lig'in 25. haftasında deplasmanda Yukatel Adana Demirspor'u 3-1 yendi.",Spor
338,Afrika Uluslar Kupası'nda şampiyon belli oluyor,"Afrika Futbol Konfederasyonu (CAF) tarafından bu yıl 34'üncüsü gerçekleştirilen turnuvanın finalinde, 11 Şubat Pazar günü Nijerya ile ev sahibi Fildişi Sahili karşı karşıya gelecek.",Spor
339,"Lakers, Pelicans'ı rahat geçti","Amerikan Basketbol Ligi'nde Los Angeles Lakers, sahasında New Orleans Pelicans'ı 139-122 yendi.",Spor
