,Başlık,İçerik,Kategori
2334,GAP yatırımları bölge ihracatını 28'e katladı,"En büyük kalkınma projelerinden birisi olarak nitelendirilen GAP kapsamında tarımdan sanayiye, ulaşımdan yenilenebilir enerjiye kadar çeşitli alanlarda 34 yıldır bölgenin kalkınması için destek veriliyor. Bölge illerinin 2000 yılında 503,5 milyon dolar olan ihracatı, GAP kapsamında yapılan yatırımların da etkisiyle 14 milyar doları aştı.",Ekonomi
2335,İhracatta ekim ayı rekoru,"Ekim ayında ihracat bir önceki yılın aynı ayına göre yüzde 7,4 oranında artarak 22,9 milyar dolar gerçekleşti. Böylece en yüksek ekim ayı ihracat değerine ulaşıldı.",Ekonomi
2336,"Sanayi kapasite raporu sayısı aylık bazda yüzde 9,1 arttı","TOBB tarafından ekimde onaylanan sanayi kapasite raporu sayısı, aylık bazda yüzde 9,1 artarak 4 bin 896 oldu.",Ekonomi
2337,Borsa haftaya yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, haftaya yüzde 1,13 yükselişle 7.792,84 puandan başladı.",Ekonomi
2338,"Brent petrolün varil fiyatı 85,29 dolar","Brent petrolün varili uluslararası piyasalarda 85,29 dolardan işlem görüyor.",Ekonomi
2339,VİOP'ta endeks kontratı güne yükselişle başladı,"Borsa İstanbul Vadeli İşlem ve Opsiyon Piyasası'nda (VİOP) aralık vadeli BIST 30 endeksine dayalı kontrat, haftaya yüzde 0,2 artışla 8.518,00 puandan başladı.",Ekonomi
2340,Küresel piyasalar haftaya pozitif başladı,"Küresel piyasalar, ABD Merkez Bankası'nın faiz artırım politikalarının sona ermiş olabileceği beklentisiyle haftaya pozitif seyirle başlarken, gözler yoğun veri gündemine çevrildi.",Ekonomi
2341,Bakan Bolat: Otomotiv piyasasında ilave tedbirler almaktan çekinmeyeceğiz,"Ticaret Bakanı Ömer Bolat, ""Önümüzdeki günlerde otomotiv piyasasındaki normalleşmenin artarak devam edeceğini öngörmekle birlikte, otomotiv sektörü temsilcilerinin görüşleri de dikkate alınarak, ihtiyaç duyulması halinde, ilave tedbirleri ivedilikle uygulamaya almaktan çekinmeyeceğiz"" dedi.",Ekonomi
2342,İskenderun Limanı'nda 45 milyon ton yük elleçlendi,"Bakan Uraloğlu, ""6 Şubat-31 Ekim tarihleri arasında İskenderun Bölge Liman Başkanlığı idari liman tesislerinde toplam 45 milyon 847 bin 22 ton yük, 444 bin 199 TEU (yirmi ayak eşdeğer birimi) konteyner elleçlendi"" açıklamasını yaptı.",Ekonomi
2343,Yabancı yatırım bankaları Merkez Bankası'ndan 'kararlılık' mesajı aldı,"Merkez Bankası'nın sıkılaştırma adımlarıyla Türkiye'nin 5 yıllık kredi risk primindeki (CDS) düşüş sürerken, Merkez Bankası Başkanı Erkan'ın Enflasyon Raporu sunumuna dair yabancı yatırım bankalarının analizlerinde, ""enflasyonda kalıcı ve belirgin bir düşüş sağlanana kadar sıkılaştırmanın devam edeceğine"" yönelik kararlılık vurgusu öne çıktı.",Ekonomi
2344,Antalya'da turizm rakamları 2019'un üstünde: 15 milyonu geçti,"Kültür ve Turizm Bakanı Mehmet Nuri Ersoy, bu sene Antalya'ya gelen turist sayısının 15 milyonu geçtiğini belirterek, ""Hem gelir hem turist sayısı, pandemi öncesi turizmin en yoğun olduğu 2019 rakamlarının üzerinde. Bu da oldukça sevindirici"" dedi.",Ekonomi
2345,Yeni Zigana Tüneli'nden 6 ayda 2 milyona yakın araç geçti,"Trabzon'u Gümüşhane üzerinden Bayburt ve Erzurum'a bağlayan Yeni Zigana Tüneli'ni 6 ayda 1 milyon 986 araç kullandı. ""Yapım metodolojisi"" kategorisinde en iyi proje seçilen Yeni Zigana Tüneli, virajlar ve rampaların yanı sıra dik yamaçlardan taş düşmesi gibi problemleri ortadan kaldırarak sürücülere daha güvenli ve konforlu ulaşım imkanı sağlıyor.",Ekonomi
2346,Bakan Yumaklı: 37 çeşit ata tohumu tescil edildi,"Tarım ve Orman Bakanı İbrahim Yumaklı, bakanlık olarak ata tohumlarıyla ilgili çalışmalarının devam ettiğini, bu güne kadar tescil edilen 37 çeşit ata tohumunun gen bankalarında koruma altına alındığını söyledi.",Ekonomi
2347,Bakan Kacır: Otomobil markalarıyla Türkiye'de yatırım için görüşme halindeyiz,"Sanayi ve Teknoloji Bakanı Mehmet Fatih Kacır, Türkiye'de yatırımı olmayan pek çok otomobil markasıyla Türkiye'de yatırım için görüşme halinde olduklarını söyledi.",Ekonomi
2348,Sanat eseri dış ticareti yaklaşık 4 yılda 117 milyon doları aştı,"Türkiye'de sanat eserleri, koleksiyon eşyası ve antika sektöründe dış ticaret hacmi 2020-2023 eylül dönemi itibarıyla 117,5 milyon dolar olarak gerçekleşti.",Ekonomi
2349,Elektrikte kurulu güç 136 bin megavata ulaşacak,Türkiye'nin elektrikte kurulu gücünün 2028'de yüzde 27 artışla 136 bin megavata yükseltileceği bildirildi.,Ekonomi
2350,KOSGEB 450 milyon dolarlık kaynağı depremzede 100 bin işletmeye dağıtmayı hedefliyor,"Küçük ve Orta Ölçekli İşletmeleri Geliştirme ve Destekleme İdaresi Başkanlığı (KOSGEB), 6 Şubat depremlerinden etkilenen illerde faaliyet gösteren KOBİ'lerin iyileşmesi ve iş sürekliliğinin sağlanması amacıyla bilgilendirme toplantısı düzenledi.",Ekonomi
2351,Bakan Kacır: Türk savunma sanayii altın çağını yaşıyor,"Sanayi ve Teknoloji Bakanı Mehmet Fatih Kacır, ""Türlü engellemelere maruz kalmış Türk savunma sanayii, bugün altın çağını yaşıyor. Artık İHA’larıyla, SİHA’larıyla dünyada 1 numara olan bir Türkiye’nin ayak seslerini duyuyoruz.""",Ekonomi
2352,Küresel piyasalar veri gündemine odaklandı,Küresel piyasalarda gözler gelecek hafta açıklanacak yoğun veri gündemine çevrildi.,Ekonomi
2353,BDDK'dan Fair Finansman'a faaliyet izni,"Bankacılık Düzenleme ve Denetleme Kurumunun, Fair Finansman'ın faaliyet iznine ilişkin kurul kararını Resmi Gazete'de yayımlandı.",Ekonomi
2354,Deprem sigorta tazminatının güncel tarifeden ödenmesi kararı,"Kamu Denetçiliği Kurumu, depremler sonrası evleri hasar görenlere 2022 yılı tarifesine göre ödenen sigorta tazminatının, 2023 yılı tarifesine göre ödenmesi yönünde tavsiye kararı verdi.",Ekonomi
2355,Bakan Şimşek: Türkiye 2023 Uluslararası Vergi Endeksi'nde 7. sırada,"Hazine ve Maliye Bakanı Mehmet Şimşek, Türkiye'nin 2023 Uluslararası Vergi Endeksi'nde 38 OECD ülkesi arasında 7. sırada olduğunu açıkladı.",Ekonomi
2356,Kredi risk primi 2 yılın en düşük seviyesini gördü,"Türkiye'nin 5 yıllık kredi risk primi (CDS), 367,52 baz puana inerek 2 yılın en düşük seviyesini gördü.",Ekonomi
2357,Borsa günü yükselişle tamamladı,"Borsa İstanbul'da BIST 100 endeksi, yüzde 0,55 değer kazanarak günü 7.705,99 puandan tamamladı.",Ekonomi
2358,"Fitch Ratings, Türkiye için büyüme tahminini yükseltti","Uluslararası kredi derecelendirme kuruluşu Fitch Ratings, Türkiye ekonomisine ilişkin orta vadeli potansiyel büyüme tahminini yüzde 3,9'dan 4,1'e yükseltti.",Ekonomi
2359,Bakanlık'tan 'intibak düzenlemesi' haberlerine yalanlama,"Çalışma ve Sosyal Güvenlik Bakanlığı, emekli aylıklarında yeni intibak düzenlemesine yönelik çalışma yapıldığıyla ilgili haberlerin gerçeği yansıtmadığını açıkladı.",Ekonomi
2360,"Bakan Yumaklı, Türkşeker'e 115 sürekli işçi alınacağını açıkladı",Türkiye Şeker Fabrikaları (Türkşeker) bünyesindeki fabrikalarda istihdam edilmek üzere çeşitli branşlarda toplam 115 sürekli işçi alımı yapılacak.,Ekonomi
2361,Tarımsal destek ödemeleri bugün yapılacak,"Tarım ve Orman Bakanlığı, 47 milyon 185 bin liralık tarımsal destekleme ödemesinin bugün çiftçilerin hesaplarına aktarılacağını duyurdu.",Ekonomi
2362,Küresel gıda fiyatları 30 ayın en düşük seviyesinde,"Birleşmiş Milletler Gıda ve Tarım Örgütü, küresel gıda fiyatlarının, bitkisel yağlar, tahıl, et ve şeker ürünlerindeki gerilemenin etkisiyle ekimde son 30 ayın en düşük seviyesine indiğini duyurdu.",Ekonomi
2363,YHT ile taşınan yolcu sayısı 80 milyona yaklaştı,"Ulaştırma ve Altyapı Bakanı Abdulkadir Uraloğlu, yüksek hızlı trenlere olan ilginin her geçen gün arttığına işaret ederek, bu zamana kadar taşınan yolcu sayısının 80 milyona yaklaştığını söyledi.",Ekonomi
2364,"Tarım, gıda ve içecek sektöründen 18,86 milyar dolarlık ihracat","Bu yılın ilk 9 ayında tarım, gıda ve içecek sektörü geçen yıl aynı döneme göre yüzde 5,37 artışla 18,86 milyar dolar ihracat ve yüzde 8,92 artışla 16,85 milyar dolar ithalat yaptı.",Ekonomi
2365,İnşaat malzemesi sanayi üretimi ağustosta arttı,"İnşaat malzemesi sanayi üretimi Ağustos 2023'te, geçen yılın aynı ayına göre yüzde 5,4 arttı.",Ekonomi
2366,Türkiye-BAE ticareti 40 milyar doları görecek,"Birleşik Arap Emirlikleri Dış Ticaretten Sorumlu Devlet Bakanı Thani bin Ahmed Al Zeyoudi, ""Türkiye ile BAE arasında büyük rakamları göreceğimizden eminim. 5 yıl sonra 40 milyar doları göreceğiz"" dedi.",Ekonomi
2367,Dev yüzer havuzla Türkiye’nin tek parça en ağır taşıma rekoru kırıldı,"Türkiye’de üretilmiş 11 bin 350 ton ağırlığındaki yüzer havuz, öncesinde 30 günlük bir mühendislik çalışması ve iki günlük taşıma operasyonuyla Tuzla’da denize indirildi. Bu operasyonla Türkiye’nin en ağır taşıma rekoru da kırıldı.",Ekonomi
2368,Aydın-Denizli Otoyolu'nda ilk etap hizmete alındı,Ege Bölgesi'nin iki önemli kenti Aydın ve Denizli arasında ulaşımı kolaylaştıracak otoyol projesinin 80 kilometrelik ilk etabı tamamlandı. İki kent arasındaki ulaşım süresini yaklaşık 1 saat 10 dakikaya düşürecek projenin 80 kilometrelik Kuyucak-Denizli etabı trafiğe açıldı.,Ekonomi
2369,Tarımdaki biyolojik mücadeleye 184 milyon lira destek sağlandı,"Tarım ve Orman Bakanlığı, zararlı organizmalarla mücadelede zirai ilaç kullanımının azaltılması ve ekosistemin korunması amacıyla uygulanan biyolojik mücadele kapsamında bugüne kadar çiftçilere 184 milyon lira destek ödemesi yaptı.",Ekonomi
2370,Ticaret Bakanlığı'ndan tüketicilere 'efsane kasım' uyarısı,"Ticaret Bakanlığı ""efsane kasım indirimleri"" adıyla yapılan kampanyalara ilişkin tüketicilere uyarılarda bulundu. Açıklamada, satıcıların da indirimlerin başlangıç ve bitiş tarihleri ile sınırlı mal veya hizmetin miktarını açık ve anlaşılır şekilde belirtmesi gerektiği kaydedildi.",Ekonomi
2371,Ekimde fiyatı en çok artan ve düşenler belli oldu,"Tüketici fiyatları bazında ekimde fiyatı en fazla artan ürün ""çocuk giyimi"", fiyatı en çok düşen ürün ise ""hava yolu ile yolcu taşımacılığı"" olarak hesaplandı.",Ekonomi
2372,Borsa güne yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, güne yüzde 0,13 yükselişle 7.673,65 puandan başladı.",Ekonomi
2373,Ticaret Bakanlığı 'filmaşin' ithalatına yönelik korunma önlemi soruşturması başlattı,"Ticaret Bakanlığı, cıvatadan somuna, telden çiviye kadar çeşitli ürünlerin imalatında kullanılan filmaşin ithalatının yerli üretime zarar verip vermediğinin araştırılması amacıyla soruşturma açtı.",Ekonomi
2374,Ekim ayı enflasyon rakamları açıklandı,"Tüketici Fiyat Endeksi ekimde yüzde 3,43 artarken, yıllık bazda yüzde 61,36 oldu.",Ekonomi
2375,Küresel piyasalarda gözler veri gündeminde,"Küresel piyasalar, ABD Merkez Bankasının şahin politikalarının sona ermiş olabileceği beklentisiyle pozitif bir seyir izlerken, bugün gözler ABD'de açıklanacak tarım dışı istihdam verisine çevrildi.",Ekonomi
2376,Cumhurbaşkanlığı Strateji ve Bütçe Başkanlığı 15 uzman yardımcısı alacak,Cumhurbaşkanlığı Strateji ve Bütçe Başkanlığı 15 uzman yardımcısı istihdam edecek.,Ekonomi
2377,Ekim enflasyonu bugün açıklanacak,"Türkiye İstatistik Kurumu, ekim ayı enflasyon rakamlarını bugün açıklayacak.",Ekonomi
2378,Apple'ın gelirinde düşüş kaydedildi,"ABD'li teknoloji devlerinden Apple'ın temmuz-eylül döneminde elde ettiği gelir, yıllık bazda yaklaşık yüzde 1 azalarak 89,5 milyar dolara geriledi.",Ekonomi
2379,Bakan Işıkhan: Aralık ayınca Asgari Ücret Tespit Komisyonumuzu toplayacağız,"Çalışma ve Sosyal Güvenlik Bakanı Işıkhan ""İşçilerimizi ve emeklilerimizi hiçbir şekilde enflasyona ezdirmeyecek çalışmalara öncelik veriyoruz "" dedi. Asgari Ücret Tespit Komisyonu'nun, aralık ayı başında toplanacağını açıkladı.",Ekonomi
2380,Borsa günü yükselişle tamamladı,"Borsa İstanbul'da BIST 100 endeksi, yüzde 1,79 değer kazanarak günü 7.663,62 puandan tamamladı.",Ekonomi
2381,Gençlere evlilik desteği 4 ilde başlayacak,"Gençlere evlilik desteği kapsamında 2 yıl ödemesiz, sonrasında 4 yılda geri ödeme şartıyla verilecek 150 bin liralık faizsiz kredi için Kahramanmaraş, Adıyaman, Hatay ve Malatya pilot iller olarak belirlendi.",Ekonomi
2382,Akkuyu NGS'de simülasyon merkezi devrede,Türkiye'nin ilk nükleer enerji santrali Akkuyu Nükleer Güç Santrali'nde tam ölçekli simülasyon merkezi devreye alındı.,Ekonomi
2383,Bankacılık sektörünün mevduatı arttı,"Bankacılık sektörünün toplam mevduatı, 27 Ekim ile biten haftada 124,8 milyar lira artarak 14 trilyon 274,4 milyar liraya yükseldi.",Ekonomi
2384,Giysi kumbarasıyla 3 ton 652 kilogram tekstil ürünü geri dönüşüme kazandırıldı,Bingöl'de giysi atık kumbarasında toplanan 3 ton 652 kilogram tekstil atığı geri dönüşüme kazandırıldı. Bingöl Belediye Başkanı Erdal Arıkan da kumbara sayısını da önümüzde süreçte arttırmayı hedeflediklerini söyledi.,Ekonomi
2385,Merkez Bankası rezervleri 8 ayın zirvesinde,"Merkez Bankası toplam rezervleri, 27 Ekim haftasında bir önceki haftaya göre 435 milyon dolar artışla 126 milyar 560 milyon dolara yükselerek, 32 haftanın en yüksek seviyesine çıktı.",Ekonomi
2386,Memur ve emeklilerin maaş zammı ne kadar olacak?,"Milyonlarca memur ve emeklisi için yapılacak zam oranı, ocak ayında netlik kazanacak. Toplu sözleşme ve enflasyon verilerine göre belirlenen artış, Merkez Bankası'nın bugün açıkladığı yıl sonu enflasyon tahminine göre nasıl hesaplanacak? Detaylar haberimizde.",Ekonomi
2387,Gaye Erkan: Dezenflasyona başlama zamanı mayıstan sonra olacak,"Türkiye Cumhuriyet Merkez Bankası (TCMB) Başkanı Hafize Gaye Erkan, ""Dezenflasyon Mayıs 2024'ten sonra. Ancak aylık enflasyonun ana eğiliminde yavaş yavaş bu gerilemeyi görmeye başladık"" dedi.",Ekonomi
2388,Borsa İstanbul günün ilk yarısında yükseldi,"Borsa İstanbul'da BIST 100 endeksi, günün ilk yarısında yüzde 1,66 değer kazanarak 7.653,25 puana yükseldi.",Ekonomi
2389,"Fatih, yeni müjdeler için Karadeniz'de sondaja devam ediyor","Karadeniz'de gerçekleştirdiği sondajlarla toplam 710 milyar metreküplük doğal gaz keşfine imza atan Fatih Sondaj Gemisi, yeni müjdeler için arama faaliyetlerini sürdürüyor.",Ekonomi
2390,TCMB Başkanı Erkan'dan dijital para açıklaması,"Türkiye Cumhuriyet Merkez Bankası Başkanı Hafize Gaye Erkan, ""Dijital para 1. faz çalışmaları raporunun yıl sonuna kadar yayınlanmasını planlıyoruz. İkinci fazda, 2024'te hukuki, iktisadi güvenlik boyutları ele alınacak"" dedi.",Ekonomi
2391,'Liseli oto tamircileri' yılda yaklaşık 2 milyon lira gelir elde ediyor,"Gaziantep'te günlük ortalama 10 araç tamir eden meslek lisesi öğrencileri, tamir ettikleri araçlardan yılda yaklaşık 2 milyon lira gelir elde ediyor.",Ekonomi
2392,Cumhurbaşkanlığı Yatırım Ofisi Başkanı Dağlıoğlu: Önümüzdeki aylarda birkaç hacimli yatırım projesi gerçekleşecek,"Cumhurbaşkanlığı Yatırım Ofisi Başkanı Dağlıoğlu, Türkiye'nin küresel yatırımlardan aldığı payın yüzde 1'in altına düşmeyeceğini öngördüklerini belirterek, ""Bir de sürpriz; sene sonu bitmeden taraflar anlaşırsa belki duyurulabilecek birkaç iş daha olur. Önümüzdeki aylarda böyle birkaç hacimli yatırım projesinin gerçekleşeceğini düşünüyorum."" dedi.",Ekonomi
2393,Bitcoin son 17 ayın en yüksek seviyesinde,"Kripto para birimi Bitcoin'in fiyatı, yüzde 2'den fazla değer kazanarak son 17 ayın en yüksek seviyesine çıktı.",Ekonomi
2394,"9 ayda 24,5 milyon ton ham çelik üretildi","Türkiye'nin ham çelik üretimi ocak-eylül döneminde, geçen yılın aynı dönemine kıyasla yüzde 10,1 azalarak 24,5 milyon ton oldu.",Ekonomi
2395,Türkiye'de bir ilk: Demiryoluyla LPG taşınacak,"Enerji Piyasası Düzenleme Kurumu (EPDK), Türkiye Cumhuriyeti Devlet Demiryolları (TCDD) Taşımacılık AŞ'ye demiryoluyla sıvılaştırılmış petrol gazları (LPG) taşıma faaliyeti yapmak üzere lisans verdi. Böylece, Türkiye'de ilk kez demir yoluyla LPG taşıma faaliyeti lisanslandırılmış oldu.",Ekonomi
2396,Otomotiv satışları ekimde de rekor kırdı,"Otomobil ve hafif ticari araç satışı, ekimde, geçen yılın aynı dönemine göre yüzde 55,4 artarak 101 bin 367 adet ile rekor tazeledi.",Ekonomi
2397,Bakan Işıkhan: Esnek çalışma biçimlerini yaygınlaştıracağız,"Çalışma ve Sosyal Güvenlik Bakanı Vedat Işıkhan, esnek çalışma biçimlerini yaygınlaştıracaklarını, sosyal güvenlik mevzuatını da yeni nesil esnek çalışma şekillerine daha uyumlu hale getireceklerini söyledi.",Ekonomi
2398,Merkez Bankası enflasyon tahminini güncelledi,"Türkiye Cumhuriyet Merkez Bankası, yılın 4. Enflasyon Raporu toplantısında 2023 yıl sonu enflasyon tahminini yüzde 65, 2024 yıl sonu tahminini yüzde 36 olarak güncelledi. Banka, 2025 yıl sonunda enflasyonunun ise yüzde 14'e gerileyeceği öngörüsünde bulundu.",Ekonomi
2399,Bakan Işıkhan'dan asgari ücret açıklaması,"Çalışma ve Sosyal Hizmetler Bakanı Vedat Işıkhan, ""2024 yılı asgari ücretini belirlemek için aralık ayı başında komisyonumuz toplanacak. Herkesin mutabık kaldığı bir tutarda uzlaşılacağını ümit ediyoruz"" dedi.",Ekonomi
2400,Ekimde fiyatı en çok artan ve azalan ürünler açıklandı,"İstanbul Ticaret Odası'nın (İTO) verilerine göre, ekimde fiyatı önceki aya göre en çok artan ürün yüzde 83,90 ile pardösü olurken, düşüşte yüzde 27,96 ile taze fasulye başı çekti.",Ekonomi
2401,Borsa güne yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, güne yüzde 0,85 yükselişle 7.592,40 puandan başladı.",Ekonomi
2402,Yılın 4. enflasyon raporu bugün açıklanacak,"Türkiye Cumhuriyet Merkez Bankası, yılın 4. Enflasyon Raporu'nu bugün Ankara'da açıklayacak.",Ekonomi
2403,Küresel piyasalar pozitif seyir izliyor,"Küresel piyasalar, ABD Merkez Bankasının dünkü faiz kararının beklentilere paralel olması nedeniyle pozitif bir seyir izliyor.",Ekonomi
2404,Ekim enflasyonu yarın açıklanacak,"Türkiye İstatistik Kurumu, ekim ayı enflasyon rakamlarını yarın açıklayacak.",Ekonomi
2405,'Konutların Turizm Amaçlı Kiralanmasına Dair Kanun' Resmi Gazete'de yayımlandı,Konutların turizm amaçlı kiralanmasına ve bazı kanunlarda değişiklik yapılmasına dair kanun Resmi Gazete'de yayımlandı.,Ekonomi
2406,"Merkez Bankasından ""sıkılaşmaya devam"" sinyali","Türkiye Cumhuriyet Merkez Bankası (TCMB), Türk lirası (TL) mevduatın bankacılık sistemindeki payını artırma odaklı adımlarına kararlılıkla devam ediyor.",Ekonomi
2407,Rekabet Kurulu Başkanlığına Birol Küle atandı,Resmi Gazete’de yayımlanan atama kararına göre Rekabet Kurulu Başkanlığına Birol Küle atandı.,Ekonomi
2408,Türk Yatırım Fonu Anlaşması TBMM'de kabul edildi,"Türk Yatırım Fonu Kuruluş Anlaşmasının Onaylanmasına Dair Kanun Teklifi, Meclis Genel Kurulu'nda kabul edildi. Türk Yatırım Fonu, Türk dünyasında ekonomik bütünleşmeye katkı sağlayacak.",Ekonomi
2409,Fed faiz oranını sabit tuttu,"ABD Merkez Bankası (Fed), politika faizini beklentiler dahilinde değiştirmeyerek 22 yılın en yüksek seviyesi olan yüzde 5,25-5,50 aralığında sabit tuttu.",Ekonomi
2410,TOGG teslimatı 10 bine yaklaştı,"Türkiye'nin yerli otomobili TOGG, ekim ayında 3 bin 567 kullanıcıya teslim edildi. Böylece mayıs ayından bu yana 9 bin 171 TOGG vatandaşlara ulaştı.",Ekonomi
2411,Borsa günü yükselişle tamamladı,"Borsa İstanbul'da BIST 100 endeksi, yüzde 0,19 değer kazanarak günü 7.528,57 puandan tamamladı.",Ekonomi
2412,Kartlı ödemeler eylülde 807 milyar lirayı aştı,"Kredi kartları, banka kartları ve ön ödemeli kartlar ile eylül ayında yapılan toplam ödeme tutarı bir önceki yılın aynı dönemine göre yüzde 122 artarak 807,7 milyar lira oldu.",Ekonomi
2413,Türkiye'de kurulacak doğal gaz merkezinde takvim şekilleniyor,"Enerji ve Tabii Kaynaklar Bakanı Alparslan Bayraktar, Türkiye'de doğal gaz merkezi kurulmasına ilişkin, ""Bunun çok uzun bir süre almayacağına inanıyorum. Umuyorum yaklaşık bir yıl içerisinde bu ticaret platformunu kurmuş oluruz"" dedi.",Ekonomi
2414,Türkiye'nin kredi risk primi 400 baz puanın altına indi,"Yeni ekonomi yönetiminin fiyat istikrarını sağlamaya yönelik adımları kademeli olarak uygulamaya alınırken, devam eden jeopolitik risklere karşın Türkiye'nin 5 yıllık kredi risk primi (CDS) 400 baz puanın altına geriledi.",Ekonomi
2415,Sağlık Bakanlığı 216 engelli sürekli işçi alacak,"Sağlık Bakanlığı tarafından taşra teşkilatında ""temizlik görevlisi"" olarak istihdam edilmek üzere 216 engelli sürekli işçi alımı yapılacak.",Ekonomi
2416,Elektronik perakende firmalarına yönelik soruşturma tamamlandı,"Rekabet Kurulu, akaryakıt ve elektronik perakende alanında faaliyetleri bulunan toplam 6 firma hakkındaki 2 soruşturmayı sonuçlandırdı.",Ekonomi
2417,Bakan Işıkhan: Emeklilere ödemeler Kasım'ın 15'ini geçmeyecek,"Çalışma ve Sosyal Güvenlik Bakanı Vedat Işıkhan, çalışmayan emeklilere verilecek 5 bin lira ödemenin yapılacağı tarihin, 15 Kasım'ı geçmeyeceğini açıkladı.",Ekonomi
2418,Türk havacılık şirketi bölgesel yolcu uçağı yapacak,"Eğitim ve genel maksat uçağı TROY T400'ü geliştiren Türk havacılık şirketi, bu kez bölgesel yolcu uçağı tasarımına imza attı. 19 yolcu kapasitesine sahip, 3 bin 700 kilogram yük taşıyabilecek uçağın, 2 bin 200 kilometre menzile ulaşması öngörülüyor.",Ekonomi
2419,"Tüketicilere ""efsane"" kasım uyarısı","Perakende firmaları ve alışveriş siteleri, ""efsane"" ve ""şahane"" gibi isimlerle ay boyunca çok sayıda üründe indirim yapılacağını duyurdu.",Ekonomi
2420,"e-tebligat sistemiyle 2,7 milyar lira tasarruf sağlandı","Hazine ve Maliye Bakanlığı, 8 milyon kişinin kullanımına sunduğu e-tebligat sistemiyle bugüne kadar 121 milyondan fazla belgeyi elektronik ortamda ulaştırırken yaklaşık 2,7 milyar lira tasarruf etti.",Ekonomi
2421,Bakan Bolat: İhracatımızı 302 milyar dolara çıkartacağız,"Ticaret Bakanı Ömer Bolat, ""Orta Vadeli Program hedefleri kapsamında ihracatımızı 2024 yılında 267 milyar dolara, 2026 yılında ise 302,2 milyar dolara çıkartacağız"" dedi.",Ekonomi
2422,Kamu İhale Kurumu 15 uzman yardımcısı alacak,"Kamu İhale Kurumu (KİK), 15 uzman yardımcısı istihdam edecek. Başvurular 6-17 Kasım arasında yapılabilecek.",Ekonomi
2423,Borsa güne yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, güne yüzde 0,73 yükselişle 7.568,86 puandan başladı.",Ekonomi
2424,"Brent petrolün varil fiyatı 85,34 dolar","Brent petrolün varili uluslararası piyasalarda 85,34 dolardan işlem görüyor",Ekonomi
2425,Selden etkilenen KOBİ'ler için destek kredisi,"Sanayi ve Teknoloji Bakanı Mehmet Fatih Kacır, İstanbul'da eylül ayında yaşanan sel felaketinden etkilenen KOBİ'lerin desteklenmesi için KOSGEB tarafından ""Acil Destek Kredisi Programı""nın devreye alındığını açıkladı.",Ekonomi
2426,Küresel piyasalarda gözler faiz kararlarında,"Küresel piyasalar, ABD ve İngiltere merkez bankalarının para politikası kararları öncesi pozitif seyrediyor.",Ekonomi
2427,Merkez Bankası reeskont faiz oranlarını yükseltti,"Merkez Bankası vadesine en çok 3 ay kalan senetler karşılığında yapılacak reeskont işlemlerinde uygulanacak iskonto faiz oranının yıllık yüzde 35,75'e çıkarıldığını duyurdu.",Ekonomi
2428,Doğal gazda kasım tarifesi değişmedi,"Boru Hatları ile Petrol Taşıma AŞ (BOTAŞ), kasım itibarıyla elektrik üretim amaçlı gazın satış fiyatında, sanayi kuruluşlarında ve mesken abonelerinin tarifesinde değişiklik yapılmadığını açıkladı.",Ekonomi
2429,İnternet ilanlarında yeni dönem başladı,İnternet ilanları için kimlik doğrulaması bugünden itibaren zorunlu hale geliyor. Mülk sahibi ilan verirken kimlik doğrulaması yapacak. Aykırı ilanlar için ceza verilecek.,Ekonomi
2430,"Bakan Şimşek: Yurt dışında kimseden talepte bulunmadık, programı anlattık","Hazine ve Maliye Bakanı Mehmet Şimşek, son dönemde ekonomi programını anlatmak amacıyla gerçekleştirdiği yurt dışı ziyaretlerine işaret ederek, ""Şunu net şekilde söyleyeyim, hiçbir yurt dışı ziyaretimde hiçbir kimseden para talebinde bulunmadık"" dedi.",Ekonomi
2431,ASELSAN’dan yeni sipariş rekoru,"ASELSAN Genel Müdürü Ahmet Akyol, şirketin ilk 9 aylık dönemine ilişkin finansal sonuçları ile ilgili ""2023 yılının ilk dokuz ayında karlı büyümemizi sürdürürken aldığımız işlerin toplamıyla tarihimizin en büyük bakiye sipariş tutarı olan 10,8 milyar dolara ulaştık. Türkiye Yüzyılına emin adımlarla girdik"" dedi.",Ekonomi
2432,2024'te kredi ve burs miktarları artacak,"Cumhurbaşkanı Recep Tayyip Erdoğan, yüksek öğrenimdeki öğrencilerin aldığı kredi ve bursların artırıldığını açıkladı. 2024'te, lisans öğrencileri 2 bin lira, yüksek lisans öğrencileri 4 bin lira, doktora öğrencileri ise 6 bin lira alacak.",Ekonomi
2433,Depremzede KOBİ'lere faizsiz kredi desteği,"Cumhurbaşkanı Erdoğan, deprem bölgesindeki KOBİ'lere faizsiz kredi paketinin devreye alınacağını duyurdu.",Ekonomi
2434,ABD grevi Stellantis’e 3 milyar euro kaybettirdi,"Dünyanın üçüncü büyük araç üreticisi Stellantis, Kuzey Amerika'daki tesislerinde son haftalarda üretimi kısıtlayan uzun süreli grevlerin yaklaşık 3 milyar euro gelir kaybına mal olduğunu bildirdi.",Ekonomi
