,Başlık,İçerik,Kategori
96,Michael Jackson'ın müzik kataloğunun yarısı yaklaşık 600 milyon dolara satıldı,"Amerikan müzik şirketi Sony Music, ünlü şarkıcı Michael Jackson'ın şarkılarından oluşan kataloğun yarısını yaklaşık 600 milyon dolara satın aldı.",Kültür Sanat
97,"Antakya Medeniyetler Korosu ""acının müziğini"" yapıyor","Kahramanmaraş merkezli depremlerde 7 üyesini kaybeden Antakya Medeniyetler Korosu, afetten bu yana sadece siyah kıyafetlerle çıktığı konserlerde, seslendirdiği eserlerle acılarını dile getiriyor.",Kültür Sanat
98,Binlerce depremzedeye yuva olan 450 yıllık külliye yeniden turistleri ağırlıyor,"Hatay'ın Payas ilçesinde Mimar Sinan tarafından 1574 yılında yaptırılan ve depremin ardından günlük 2 bin 500 kişiye ev sahipliği yapan 450 yıllık tarihi Sokullu Mehmet Paşa Külliyesi, yeniden turistleri ağırlamaya başladı.",Kültür Sanat
99,Tematik peynir müzesi 125 bin ziyaretçi ağırladı,"Kars'ta, tarihi Süvari Tabyası'nda 2022 yılında kurulan Türkiye'nin ilk tematik peynir müzesi, iki yılda 125 bin ziyaretçi ağırladı.",Kültür Sanat
100,Malatya'da depremde zarar gören kültür varlıkları yeniden turizme kazandırılacak,Kahramanmaraş merkezli depremlerden etkilenen Malatya'da hasar gören kültür varlıklarında başlatılan restorasyona devam ediliyor.,Kültür Sanat
101,Bu hafta 6 film vizyona giriyor,Sinemada bu hafta 6 yeni film vizyona girecek. Bu filmlerin 3'ünü yerli 3'ünü yabancı filmler oluşturuyor.,Kültür Sanat
102,Eserleriyle gençliğe yol gösteren usta kalem: Ahmet Kabaklı,"Edebiyat tarihçisi, gazeteci ve yazar Ahmet Kabaklı, vefatının 23. senesinde anılıyor.",Kültür Sanat
103,"6 Şubat'taki özel konserde ""11 ilin türküleri"" seslendirilecek","Adana'da, Kahramanmaraş merkezli 6 Şubat 2023'teki depremlerin birinci yılında, afetten etkilenen illere özgü şarkıların da yer aldığı ""11 İlin Türküsü"" konseri verilecek.",Kültür Sanat
104,Tekirdağ'da öğrenciler TRT filmleriyle eğlendiler,"Tekirdağ'da TRT yapımı filmler, öğrencilerin yarıyıl tatili hediyesi oldu. Tekirdağ Kültür ve Turizm Müdürlüğü'nün hazırladığı program kapsamında 'Tay' ve 'Aslan Hürkuş Kayıp Elmas' filmleri ücretsiz gösterildi.",Kültür Sanat
105,Ankara'da eşsiz bir hazine: Dünyada tek örnek,"Roma İmparatorluğu’nun kurucusu Augustus adına yapılan tapınak, Türkiye’ye gelen turistlerin gözdeleri arasında. Anıtı eşsiz kılan ise Roma’daki bronz kopyası eritilip kullanılınca dünyada tek örnek olarak kalan yazıtı. Dünyada bu büyüklükte ve iki dilde başka bir örneğinin olmadığı biliniyor.",Kültür Sanat
106,"Yapay zeka çalışmalarına 14,3 milyar lira destek sağlandı","Sanayi ve Teknoloji Bakanı Mehmet Fatih Kacır, TÜBİTAK tarafından son 21 yılda yapay zeka alanında toplam 3 bin 876 projeye ve 2 bin 389 bilim insanına toplamda 14,3 milyar lira destek sağlandığını açıkladı.",Kültür Sanat
107,TRT'den Sadık Ahmet filmi: Batı Trakya Türklerinin mücadelesi anlatılıyor,TRT ortak yapımı “Sadık Ahmet” filminin ilk gösterimi İstanbul Atatürk Kültür Merkezi'nde gerçekleştirildi. Batı Trakya Türklerinin demokratik hakları için mücadele veren merhum Sadık Ahmet'in hayatının anlatıldığı film ilgiyle izlendi. Oyuncular ve filmi ilk kez izleyenler duygu ve düşüncelerini paylaştı.,Kültür Sanat
108,282 binden fazla eser koleksiyonculara emanet,"Medeniyetler beşiği Anadolu üzerinde kurulmuş olan Türkiye Cumhuriyeti adeta bir Açıkhava müzesi gibi. Milyonlarca tarihi eser, devlete ait müzelerde ya da ören yerlerinde koruma altında tutularken, koleksiyonerlerin elindeki eser sayısı da 2023 itibariyle 282 bini aştı. Türkiye’de bin 582 koleksiyoner var.",Kültür Sanat
109,Ankara Üniversitesi ödülleri sahiplerini buldu,"Ankara Üniversitesi tarafından ilki düzenlenen ""Ankara Üniversitesi Ödülleri"" sahiplerini buldu. Akademisyenler ve medya temsilcilerinin ödül aldığı törende TRT Haber de ödüle layık görüldü.",Kültür Sanat
110,Kültür yolculuğuna çıkanların durağı İshak Paşa Sarayı oldu,"Osmanlı'nın Anadolu'da inşa ettiği en önemli eserler arasında yer alan, Ağrı'nın Doğubayazıt ilçesindeki İshak Paşa Sarayı, yarıyıl tatilinde çocuklarıyla kültür yolculuğuna çıkan aileleri ağırlıyor.",Kültür Sanat
111,2023’te 3 bini aşkın tarihi eser Türkiye’ye iade edildi,"Türkiye’den yurt dışına kaçırılan tarihi eserler 2023’te de ait olduğu topraklara dönmeye devam etti. ABD, Almanya, İtalya… Yıl boyunca dünyanın dört bir yanındaki ülkelerden 3 bin 18 eser, Türkiye’ye getirildi.",Kültür Sanat
112,"Türkiye ile Gürcistan arasında ""Kültürel İş Birliği Programı"" imzalandı","Türkiye ile Gürcistan arasında 2024-2028 yılları için ""Kültürel İş Birliği Programı"" imzalandı.",Kültür Sanat
113,"Antalya Devlet Opera ve Balesi ""Şekeronya"" oyununu sahneleyecek","Antalya Devlet Opera ve Balesi (DOB), yarıyıl tatilinde çocukların keyifli vakit geçirmeleri için ""Şekeronya"" isimli müzikli çocuk oyununu 1 Şubat'ta beğeniye sunacak.",Kültür Sanat
114,TRT’den ücretsiz ve reklamsız sesli içerik platformu: TRT Dinle,"TRT, müzik, podcast, sesli kitap, radyo tiyatrosu kategorilerinde milyonlarca sesli içerik barındıran TRT Dinle’yi yeni versiyonu ve içerikleriyle ücretsiz ve reklamsız olarak kullanıcıların beğenisine sundu.",Kültür Sanat
115,Tatilde oyun dolu kitaplar TRT Çocuk Kitaplık’ta!,"Yarıyıl tatilinde eğlenceli bir kitap okuma deneyimi TRT Çocuk Kitaplık uygulamasında çocukları bekliyor. Çocuk gelişimini destekleyen öykülerle dolu TRT Çocuk Kitaplık, sadece kitap okuma deneyimini değil aynı zamanda öğrenmeyi de eğlenceli hale getiriyor.",Kültür Sanat
116,“Ayıntablı Şakir Efendi’nin Enis’ül Uşşak Divanı” adlı eser yayımlandı,"Gaziantep Büyükşehir Belediyesi, şehrin kültür ve sanat hayatına ışık tutan ""Ayıntablı Şakir Efendi'nin Enis’ül Uşşak Divanı"" adlı eseri okuyucuyla buluşturdu.",Kültür Sanat
117,Perge Antik Kenti’ne ziyaretçi sayısı arttı,Antalya’nın Aksu ilçe sınırlarında bulunan Perge Antik Kenti’ni 2023 yılında 156 bin 28 kişi ziyaret etti.,Kültür Sanat
118,Tarihi eser kaçakçısı sokakta yakalandı: 47 adet sikke ve tarihi eser ele geçirildi,"Bursa'da devriye atan gece bekçilerini görünce kaçmaya başlayan şüpheli, kovalamaca sonucu yakalandı. Üzerinde 47 adet tarihi eser ve sikke olduğu değerlendirilen parça ele geçirilen şüpheli, çıkarıldığı mahkemece tutuklanarak cezaevine gönderildi.",Kültür Sanat
119,9 yeni film vizyona giriyor,"Sinema solanlarında bu hafta dördü yerli, 9 film sinemaseverlerin beğenisine sunulacak.",Kültür Sanat
120,"Antalya'da ""Cavalleria Rusticana"" ve ""I Pagliacci"" operaları sahnelenecek","Antalya Devlet Opera ve Balesi (DOB), opera evlerinin vazgeçilmez eserleri arasında yer alan ""Cavalleria Rusticana"" ile ""I Pagliacci""yi sanatseverlerle buluşturacak.",Kültür Sanat
121,Depremde ağır hasar gören tarihi kilise restore ediliyor,Adıyaman’da 6 Şubat depremlerinde ağır hasar gören tarihi Mor Petrus ve Mor Pavlus Kilisesi’nde kapsamlı restorasyon yapılıyor.,Kültür Sanat
122,Mersin'de 24 sikke ve 10 obje ele geçirildi,Mersin'in Tarsus ilçesinde tarihi eser niteliği taşıdığı değerlendirilen 24 sikke ve 10 obje ele geçirildi.,Kültür Sanat
123,Türkiye'den İtalya'ya kaçırılan 10 eser Roma Büyükelçisi'ne teslim edildi,"İtalya'da bulunan ve Anadolu'da yapıldıkları tespit edilen bazı kültür varlıkları, yurda getirilmesi için Türkiye'nin Roma Büyükelçiliğine teslim edildi.",Kültür Sanat
124,"Muhtar, köy konağını mini müzeye dönüştürdü","Tunceli’nin Çemişgezek ilçesinde köy muhtarı Ekrem Zeki Şeker, kullanılmayan nostalji değeri taşıyan eski eşyaları toplayarak köy konağını mini müzeye dönüştürdü.",Kültür Sanat
125,Yadigar Projesi'yle İstanbul'da bin tarihi eser restore edilecek,"İstanbul Valiliği, bin tarihi eseri ihya etmek için harekete geçti. Hayata geçen Yadigar Projesi ile 15 ilçedeki tüm tarihi çeşmeler, tarihi cami hazireleri, türbeler restore edilecek.",Kültür Sanat
126,Antalya'da 1138 tarihi eser gün yüzüne çıkarıldı,"Geçmişte birçok uygarlığa ev sahipliği yapan Antalya'da, 2023'te yürütülen arkeolojik kazılarda gün yüzüne çıkarılan tarihi eserlerden 1138'i envantere kazandırıldı",Kültür Sanat
127,Sarayini'ne tünellerle bağlı yeni bir yer altı şehri keşfedildi,"Konya'nın Sarayönü ilçesinde, Roma dönemine ait ""Sarayini"" yer altı şehrinin bir kilometre kuzeyinde, birbirine tünellerle bağlı yeni bir yer altı şehri keşfedildi.",Kültür Sanat
128,Dede Efendi ve Tanburi Cemil Bey adına düzenlenen beste yarışmasında ödüller sahiplerini buldu,"Fatih Belediyesinin Türk Sanat Musikisi tarihinin önemli isimleri Dede Efendi ve Tanburi Cemil Bey adına düzenlediği sazlı ve sözlü beste yarışmasında dereceye girenler, düzenlenen törenle ödüllerine kavuştu.",Kültür Sanat
129,Türk edebiyatının zaman avcısı: Ahmet Hamdi Tanpınar,"""Huzur"", ""Saatleri Ayarlama Enstitüsü"", ""Beş Şehir"" ve ""Yaz Yağmuru"" adlı kitapların yanı sıra Türk edebiyatında iz bırakan çok sayıda esere imza atan Ahmet Hamdi Tanpınar'ın vefatının üzerinden 62 yıl geçti.",Kültür Sanat
130,96'ncı Oscar adayları açıklandı,ABD'nin Los Angeles şehrinde 10 Mart'ta düzenlenecek ve bu yıl 96'ncısı verilecek Oscar Ödülleri'nin adayları belli oldu. İşte adaylar...,Kültür Sanat
131,Çocuklar için zeka geliştirici oyunlar ara tatilde TRT Bil Bakalım’da,"TRT Bil Bakalım’da yayınlanan “15 Tatil Genç” ve “15 Tatil Çocuk” etkinlikleri ile çocuklar ücretsiz, reklamsız ve güvenilir bir şekilde zeka oyunları oynarken hem kaliteli vakit geçirecek hem de ara tatilde eğlencenin tadını çıkaracak.",Kültür Sanat
132,"Çankırı Müzesi'nde 8,5 milyon yıllık fosiller sergileniyor","Çankırı'da asırlık konakta sergilenen 8,5 milyon yıllık fosiller, geçen yıl binlerce ziyaretçi ağırladı.",Kültür Sanat
133,Diyarbakır'da Sezai Karakoç Kültür ve Edebiyat Evi'nin açılışı yapıldı,"Diyarbakır'da restorasyonu tamamlanan Şehzadeler Konağı, Sezai Karakoç Kültür ve Edebiyat Evi olarak hizmet verecek.",Kültür Sanat
134,İzmir'deki yüzey araştırması 11 bin yıl öncesine ışık tutuyor,"EÜ Edebiyat Fakültesi Arkeoloji Bölümü Protohistorya ve Önasya Arkeolojisi Ana Bilim Dalı Öğretim Üyesi Çilingiroğlu, Karaburun ilçesinde yürütülen yüzey araştırmalarında 11 bin yıl önce bölgede yaşamış konargöçer, toplayıcı-avcı gruplara ilişkin arkeolojik kanıtlara eriştiklerini açıkladı.",Kültür Sanat
135,"Cumhuriyetin sessiz tanığı ""Atatürk Müze Evi"" ziyaretçilerini bekliyor","Gazi Mustafa Kemal Paşa'nın, yakın kurmaylarıyla 28 Ekim 1923'teki akşam yemeğinde bir araya gelerek, ""Efendiler, yarın Cumhuriyet'i ilan edeceğiz."" dediği, ömrünün büyük bölümünü geçirdiği ""Atatürk Müze Köşkü"", 29 Ekim 2023'te tamamlanan restorasyonunun ardından yaklaşık 4 bin ziyaretçiyi ağırladı.",Kültür Sanat
136,Kırklareli'nde tarihi eser niteliğinde 8 bin 568 obje ele geçirildi,Kırklareli'nde düzenlenen operasyonda tarihi eser niteliğinde 8 bin 568 obje ele geçirildi.,Kültür Sanat
137,TRT World Citizen Ödülleri sahiplerini buldu,"TRT World Citizen Ödülleri sahiplerini buldu. Geceye ev sahipliği yapan TRT Genel Müdürü Mehmet Zahid Sobacı, “Türkiye’nin kamu yayıncısı olarak 8 milyar insanın temsili için çalışıyoruz” dedi.",Kültür Sanat
138,Diyarbakır Müzesi ziyaretçileri tarih yolculuğuna çıkardı,"Diyarbakır'ın merkez Sur ilçesinde bulunan İçkale Müze Kompleksi, bünyesindeki 1615 eserle her yıl binlerce ziyaretçiyi ağırlıyor.",Kültür Sanat
139,Bu hafta 6 film vizyona girecek,Türkiye'deki sinema salonlarında bu hafta 3'ü yerli 6 film sinemaseverlerin beğenisine sunulacak.,Kültür Sanat
140,Arkeologlar üzerinde Roma imparatorunun adının yazılı olduğu 2000 yıllık 'kurşun' buldu,Muhtemelen sapanla kullanılan kurşun mermi üzerinde Roma imparatoru Julius Caesar'ın adının yazılı olduğu açıklandı.,Kültür Sanat
141,TRT ortak yapımı 'Rafadan Tayfa: Hayrimatör' büyük beğeni topladı,"TRT Çocuk’un sevilen karakterlerinin oluşturduğu Rafadan Tayfa ekibinin 4'ncü filmi, Rafadan Tayfa: Hayrimatör büyük beğeni topluyor. 29 Aralık’ta vizyona giren TRT ortak yapımı çizgi filmi toplam 941 bin 604 kişi izledi.",Kültür Sanat
142,Uzaya giden ilk Türk astronot kimdir? Cevabı biliyorsan hemen mobil yarışma TRT Bil Bakalım’ı indir!,"Türkiye’de gözler, Milli Uzay Programı’nda, “Uzay” hakkındaki tüm sorular TRT Bil Bakalım’da! Uzay yolculuğu hiç bu kadar keyifli olmamıştı! TRT Bil Bakalım’daki “Uzay” kategorisi birbirinden eğlenceli ve bilgi dolu sorularıyla seni bekliyor!",Kültür Sanat
143,Yunus Emre Enstitüsü'nden 'Türk Kültüründen Yapraklar' ajandası,"Yunus Emre Enstitüsü, Türkiye’nin kadim kültürel değerleri, tarihe mal olmuş şahsiyetleri, mimari ve coğrafi zenginlikleri başta olmak üzere birçok alanda Türkiye’nin nitelikli tanıtımını yaptığı ""Türk Kültüründen Yapraklar"" ajandasını yayımladı.",Kültür Sanat
144,Bilecik'te tarihi eser kaçakçılığı,Bilecik'te gerçekleştirilen tarihi eser kaçakçılığı operasyonunda 117 adet sikke ele geçirildi.,Kültür Sanat
145,Saraybosna'daki tarihi Gazi Hüsrev Bey Kütüphanesi 487 yaşında,Bosna Hersek'in başkenti Saraybosna'daki tarihi Gazi Hüsrev Bey Kütüphanesi'nin kuruluşunun 487. yılı vesilesiyle program düzenlendi.,Kültür Sanat
146,Dara Antik Kenti'nde 1500 yıllık içme suyu kanalı bulundu,"Mardin'in merkez Artuklu ilçesindeki Dara Antik Kenti'nde devam eden arkeolojik kazılarda, 400 metre uzunluğunda 1500 yıllık içme suyu kanalı tespit edildi.",Kültür Sanat
147,"I. Abdülhamid dönemine ait ""Soyağacı"" tablosu restore ediliyor","Osmanlı saray resminin tek temsilcisi olan Milli Saraylar Resim Müzesi atölyesinde, I. Abdülhamid dönemine ait ""Soyağacı"" tablosu, uzman ekiplerce restore ediliyor.",Kültür Sanat
148,"Karamürsel Akçakoca Camisi, camdan kubbe ve kuş yuvalı minaresiyle dikkati çekiyor","Kocaeli'nin Karamürsel ilçesinde yardımseverlerin katkılarıyla inşa edilen Akçakoca Camisi, camdan kubbesi, deniz fenerine benzetilen ve kuş yuvaları bulunan minaresiyle kent ve doğa temalarını mimarisinde barındırıyor.",Kültür Sanat
149,Ankara'da 3 bin 759 adet tarihi obje ve 63 sikke ele geçirildi,"Ankara'da Kaçakçılık Suçlarıyla Mücadele Şube Müdürlüğü ekipleri tarafından icra edilen operasyonda, 3 bin 730 adet tarihi eser obje ve 63 adet sikke ele geçirildi.",Kültür Sanat
150,Ankara'da 3 bin 759 adet tarihi obje ve 63 sikke ele geçirildi,"Ankara'da Kaçakçılık Suçlarıyla Mücadele Şube Müdürlüğü ekipleri tarafından icra edilen operasyonda, 3 bin 730 adet tarihi eser obje ve 63 adet sikke ele geçirildi.",Kültür Sanat
151,"TRT'den yeni dizi: ""Mehmed: Fetihler Sultanı""nın ilk fragmanı yayımlandı","İletişim Başkanı Fahrettin Altun, Fatih Sultan Mehmet Han'ın hayatını konu alan dizinin yakında TRT'de başlayacağını duyurdu. TRT Genel Müdürü Mehmet Zahid Sobacı da ""Peygamber Efendimizin övgüsüne mazhar olmuş o güzel komutanın hikayesi yakında TRT 1'de"" mesajıyla diziye ait ilk fragmanı paylaştı.",Kültür Sanat
152,"M.Ö. 6. yüzyıla ait ""kore torsosu"" Türkiye'ye iade edildi","Kültür ve Turizm Bakanı Mehmet Nuri Ersoy, M.Ö. 6. yüzyıla ait ""kore torsosu""nun İngiltere'den teslim alınmasında emeği geçenlere teşekkür etti.",Kültür Sanat
153,Urartulardan kalma mezar tarihe ışık tutuyor,Iğdır'da merkeze bağlı Asma köyünde tarihi Urartu Mezarlığı bulundu.,Kültür Sanat
154,Bu hafta 7 film sinemaseverlerle buluşacak,Türkiye'deki sinema salonlarında bu hafta 5'i yerli 7 film vizyona girecek.,Kültür Sanat
155,Türk sanat müziğinin usta ismi Yüksel Uzel'in cenazesi defnedildi,"Türk sanat müziğinin emektar isimlerinden Yüksel Uzel, ailesi ve sevenleri eşliğinde son yolculuğuna uğurlandı.",Kültür Sanat
156,Dini bilgi yarışması arayanlar için doğru adres: TRT Bil Bakalım “İslamiyet” ve “İslam Tarihi” kategorileri,"Dini bilgi yarışması oynamak isteyenler için zengin soru havuzu ve güvenilir içerikler sunan TRT Bil Bakalım, 7’den 77’ye herkesin gönül rahatlığıyla oynayabileceği “İslamiyet” ve “İslam Tarihi” kategorileriyle kullanıcılarını bekliyor.",Kültür Sanat
157,Yassıtepe Höyüğü'nde 5 bin yıllık incir çekirdekleri,"İzmir'in Bornova ilçesindeki kazı çalışmalarının sürdüğü Yassıtepe Höyüğü'nde, 5 bin yıl öncesine ait Anadolunun en eski incir çekirdekleri bulundu.",Kültür Sanat
158,Halide Edip Adıvar dünyayı da kendine hayran bıraktı,"Anadolu Ajansı'nın (AA) isim annesi, Kurtuluş Savaşı'nın ""Halide Onbaşısı"", Türk edebiyatının ""ilk savaş romancısı"" Halide Edip Adıvar, Türk kadının gücü ve zekasıyla dünya basınında da yer aldı.",Kültür Sanat
159,2 bin yıllık tarihi surlar ayağa kaldırılıyor,"Malatya'da, Roma döneminde inşa edilen Doğanşehir Kalesi'nin tahrip olan surları, incelemeler sonrası hazırlanan restorasyon projeleri ve uygulamalarla ayağa kaldırılacak.",Kültür Sanat
160,Türk sanat müziği sanatçısı Yüksel Uzel hayatını kaybetti,"Türk sanat müziğinin usta isimlerinden 74 yaşındaki Yüksel Uzel, tedavi gördüğü hastanede yaşamını yitirdi.",Kültür Sanat
161,Muğla'daki müze ve ören yerleri 1 milyonu aşkın ziyaretçi ağırladı,"Türkiye'nin önemli turizm merkezlerinden Muğla'daki müze ve ören yerleri, geçen yıl 1 milyon 164 bin 151 ziyaretçi ağırladı. Bodrum Kalesi'nde kurulu Bodrum Sualtı Arkeoloji Müzesi en çok gezilen müze, Fethiye Amintas Kaya Mezarları ile ""hayalet köy"" olarak bilinen Kayaköy ise en fazla ziyaret edilen ören yerleri oldu.",Kültür Sanat
162,Usta sanatçı Ayla Algan son yolculuğuna uğurlandı,"Beyin kanaması nedeniyle kaldırıldığı hastanede 86 yaşında hayatını kaybeden tiyatro sanatçısı, yönetmen, şarkıcı ve eğitmen Ayla Algan için İstanbul Büyükşehir Belediyesi (İBB) Şehir Tiyatroları Muhsin Ertuğrul Sahnesi'nde tören düzenlendi.",Kültür Sanat
