,Başlık,İçerik,Kategori
172,Tekstilde su kullanımı hızlı moda akımıyla artıyor,"Yılda yaklaşık 79 milyar metreküp su kullanılan tekstil sektöründeki bu miktarın hızlı moda akımıyla 2030'da 120 milyon metreküpe çıkması beklenirken uzmanlar, sektördeki geri dönüşüm ve atık su geri kazanım eksiğinin, aşırı su kullanımının en önemli nedenleri olarak gösteriyor.",Çevre
173,Deniz suyu sıcaklıklarında artış zararlı bakterilerin oluşumunu tetikliyor,Küresel ısınma nedeniyle deniz suyu sıcaklığı artıyor. Uzmanlar sulardaki sıcaklık artışlarının insan sağlığını olumsuz etkileyen bakterilerin oluşumunu artırdığını söylüyor.,Çevre
174,"Küçük ada ülkeleri, yüksek emisyon salımı yapan ülkelere dava açıyor","İklim krizinden orantısız bir şekilde etkilenen küçük ada ülkeleri, okyanusları korumayı amaçlayan ilk iklim adaleti davası olarak görülen duruşmada, 11 Eylül'de Almanya'nın Hamburg kentindeki bir mahkemede yüksek emisyona sahip ülkelerle karşı karşıya gelecek.",Çevre
175,Kuraklık ve yer altı suyu kullanımı obruk oluşumunu artırıyor,"Konya Teknik Üniversitesi Obruk Araştırma ve Uygulama Merkezi Müdürü Prof. Dr. Fetullah Arık, ülke genelinde derin kuyu şeklindeki obrukların sayısının binin üzerinde olduğunu söyledi.",Çevre
176,Sel anında ve sonrasında nelere dikkat edilmeli?,"Şiddetli sağanağın ardından gelen ani seller, çoğu zaman mal kimi zaman da ne yazık ki can kayıplarına neden oluyor. Selin verdiği zararı en aza indirebilmek için alınması gereken önlemler var. Sel anında ve sonrasında ne yapılması gerektiği konusunda bilinçli olmak da hayati öneme sahip.",Çevre
177,Birleşmiş Milletler: Denizlerden yıllık 6 milyar ton kum çekiliyor,"Birleşmiş Milletler Çevre Programı (UNEP), deniz ve okyanuslardan yıllık 6 milyar ton kum çekildiğini ve bunun sonucunda sualtı biyolojik çeşitliliğin tehlike altında olduğunu açıkladı.",Çevre
178,Gelişen dünyanın hastalığı: Hava kirliliği,"Hava kirliliği her yıl 7 milyon kişinin ölümüne neden olurken, dünya nüfusunun neredeyse tamamı ""kaliteli havadan"" mahrum hayatını sürdürüyor.",Çevre
179,Orman yangını kaynaklı partiküller hava kalitesini tehdit ediyor,"İklim değişikliğiyle artan orman yangınları hava kalitesini etkiliyor. Uzmanlar, orman yangınları nedeniyle ortaya çıkan 2,5 mikrondan küçük partiküllerin, hava kalitesi açısından en tehlikeli yanma ürünlerinden olduğunu ve insan sağlığını tehdit edebileceğini söylüyor.",Çevre
180,Emine Erdoğan Van Gölü koruma çalışmalarıyla ilgili bilgi aldı,"Cumhurbaşkanı Recep Tayyip Erdoğan'ın eşi Emine Erdoğan, Türkiye Belediyeler Birliği (TBB) Başkanı Yücel Yılmaz ve Cumhurbaşkanı Başdanışmanı Gülşen Orhan'ı kabul ederek, Van Gölü koruma çalışmalarına dair bilgi aldı.",Çevre
181,Kuş gribi salgını Arjantin'de düzinelerce deniz aslanını öldürdü,"Kuş gribinin Arjantin'de çok sayıda deniz aslanını öldürmesi, insanlara bulaşma olasılığına ilişkin korkuları artırdı.",Çevre
182,Giresun ladin ormanlarında biyolojik mücadele devam ediyor,"Giresun'da, doğu ladini ormanlarında dev soymuk kabuk böceği (Dendroctonus Micans) zararlısına karşı daha etkin mücadele için yararlı böcek (Rhizophagus Grandis) üretim süresinin kısaltıldığı bildirildi.",Çevre
183,"Hava kirliliği standardının karşılanması durumunda insan ömrü 2,3 yıl artabilir","Dünya Sağlık Örgütünün (DSÖ) hava kirliliği standardının karşılanması halinde, ortalama insan ömrünün 2,3 yıl uzayabileceği belirtildi.",Çevre
184,Yunanistan'daki yangınlar AB'de kayıt altına alınanların en büyüğü,"Yunanistan'ın Dedeağaç ve Meriç Bölgesi'nde 19 Ağustos'tan bu yana devam eden yangınların, Avrupa Birliği (AB) içinde 2000 yılından bu yana tutulan kayıtlardaki en büyük yangınlar olduğu bildirildi.",Çevre
185,Türkiye ve Avrupa'daki kayak merkezlerinin neredeyse tamamı yüksek risk altında,"Fosil yakıtların neden olduğu emisyonlardaki artış ve buna bağlı olarak sıcaklıkların yükselmeye devam etmesi halinde, Avrupa ve Türkiye'deki kayak merkezlerinin ciddi boyutta kar kıtlığıyla karşı karşıya kalacağı ve bu kayak merkezlerinin neredeyse tamamının kar tedariki açısından yüksek risk altında olduğu tespit edildi.",Çevre
186,Her dalışta denizden kilolarca atık topluyorlar,"Antalya'nın Konyaaltı Sahili'nde denizin dibi, atılan veya karadan ulaşan atıklarla kirleniyor. Deniz dibinde temizlik yapan Akdeniz Üniversitesi Sualtı Topluluğu üyeleri, her dalışta kilolarca atık çıkarıyor.",Çevre
187,Artvin’de köy çeşmesinde bulunan canlının ne olduğu ortaya çıktı,"Artvin’de köy çeşmesinde görülen ilginç canlının ne olduğu ortaya çıktı. Dicle Üniversitesi Zooloji Anabilimdalı Başkanı Prof Dr Ali Satar, canlının ""At kılı solucanları veya saç benzeri kurt"" türünden olduğunu söyledi.",Çevre
188,Geçmeyen tehdit: Orman yangınları,Türkiye ve dünyada orman yangınları artarak devam ediyor. Çanakkale’de çıkan yangın da bunun en yakın örneği. Uzmanlara göre küresel iklim değişikliği artan yangınların temelini oluşturuyor. Ancak tek sebep bu değil.,Çevre
189,İstanbul'da kuraklık riski: Terkos Barajı tamamen kurumanın eşiğinde,İstanbul’un en önemli tatlı su kaynaklarından olan Terkos Barajı'nın doluluk oranı yüzde 18'in altına düştü. Göl artık kuruma tehlikesi ile yüz yüze...,Çevre
190,İklim Kanunu teklifi TBMM gündemine gelecek,"TBMM Çevre Komisyonu Başkanı ve AK Parti İstanbul Milletvekili Murat Kurum, ""Yüce Meclis'imizin açılmasıyla önümüzdeki 100 yılı şekillendirecek bir çerçeveye sahip olacak İklim Kanunu'nu Çevre Komisyonumuzda görüştükten hemen sonra Meclis'imizin onayına sunacağız"" bilgisini verdi.",Çevre
191,İzmit Körfezi'nden bu yıl 43 bin metrekare hayalet ağ çıkartıldı,"İzmit Körfezi'nde biyolojik çeşitliliğin korunması çalışmaları kapsamında, bu yıl su altında yapılan taramalarda 43 bin metrekare hayalet ağ çıkartıldı.",Çevre
192,İzmit Körfezi'ni kirleten gemiye 49 milyon 929 bin lira ceza kesildi,"Kocaeli'de, İzmit Körfezi'ni kirleten gemiye 49 milyon 929 bin 591 lira ceza uygulandı.",Çevre
193,"Küresel ısınma devam ederse, imparator penguen kolonilerinin yüzde 90'ı 2100'de yok olacak","İngiliz Antarktika Araştırmaları Enstitüsü (BAS), 2100 yılına gelindiğinde Antarktika'daki imparator penguen kolonilerinin yüzde 90 oranında yok olacağını bildirdi.",Çevre
194,"Sıfır atık kampanyası kapsamında Konya'da ""42 Bin İnci İçin Ben De Varım""","Konya'da, Necmettin Erbakan Üniversitesi ve Konya Organize Sanayi Bölgesi'nin de destek verdiği ilköğretim öğrencilerine sıfır atık bilinci oluşturmayı hedefleyen ""42 Bin İnci İçin Ben De Varım"" projesinin bilgilendirme toplantısı yapıldı.",Çevre
195,İklim değişikliği Türkiye'nin kuzey bölgelerinde orman yangını riskini artırıyor,"Karadeniz Teknik Üniversitesi Orman Fakültesi Orman Mühendisliği Bölümü Öğretim Üyesi Prof. Dr. Ertuğrul Bilgili, iklim değişikliği nedeniyle Türkiye'nin kuzey bölgelerinde orman yangını riskinin arttığını, İç Batı Karadeniz Bölgesi ile Çorum ve Çankırı'nın kuzeylerinde yangınlar konusunda sıkıntı yaşanabileceği uyarısında bulundu.",Çevre
196,"Cumhurbaşkanı Erdoğan'ın G20 ve BM'de özel gündemi ""iklim değişikliği"" olacak","Cumhurbaşkanı Recep Tayyip Erdoğan, 9-10 Eylül'de Hindistan'da yapılacak G20 Liderler Zirvesi ile ardından ABD'nin New York kentinde gerçekleştirilecek BM Genel Kurul toplantısında iklim değişikliğiyle mücadeleye ilişkin hususları gündeme taşıyacak.",Çevre
197,"DSÖ Genel Direktörü Ghebreyesus: ""İklim değişikliği uzak bir tehdit değil""","Dünya Sağlık Örgütü (DSÖ) Genel Direktörü Tedros Adhanom Ghebreyesus, iklim değişikliğinin uzak bir tehdit olmadığını, yaşamları ve ekosistemleri etkilediğini söyledi.",Çevre
198,Orman yangınlarına 'gönüllü' kalkanı,"Tarım ve Orman Bakanı İbrahim Yumaklı, toplumu orman yangınları konusunda bilinçlendirmek amacıyla başlatılan gönüllü uygulamasında 118 bin orman yangın gönüllüsünün alevlerle mücadeleye güç kattığını belirterek, ""Gençlerimiz başta olmak üzere şartları taşıyan vatandaşlarımızın gönüllü ordumuza katılmalarını bekliyoruz"" dedi.",Çevre
199,"Dünya çıkış arıyor: İklim krizi mi, iklim göçü mü?","""Rekor"" düzeyde seyreden sıcaklıklarla kendini gösteren iklim krizi; orman yangıları, kuraklık ve sel gibi sınamalarla Sahra Altı Afrika, Güney Asya ve Güneydoğu Asya gibi en kırılgan yerlerde göç dalgalarına yol açarken dünya, ""İklim kriziyle mi yoksa onun yol açtığı göçle mi mücadele etmeli?"" sorusuna yanıt arıyor.",Çevre
200,Ankara'nın koruma altındaki 'ağaç müzesi',"Ankara Üniversitesi Fen Fakültesi yerleşkesi, mimarisi ve barındırdığı egzotik canlı türleri ile 3'üncü derece sit alanı olarak korunuyor. Fakültede biyoloji ve botanik okuyan öğrencilerin uygulama alanı da olan ve 'ağaç müzesi' olarak bilinen yerleşke, ziyaretçilerin de ilgi odağı.",Çevre
201,Tokat'ta 1700 rakımlı yaylalardan toplanan madımak sofralardaki yerini aldı,Tokat’ın Başçiftlik ilçesinde yaz aylarında 1700 rakımlı yaylalardan toplanan madımak sofraları süslüyor.,Çevre
202,"İstilacı taraklı medüzler, yerel balık stoklarını azaltıyor","Prof. Dr. Melek İşinibilir Okyar, istilacı türlerden biri olan taraklı medüzün İstanbul Boğazı vasıtasıyla Marmara Denizi'ne taşındığını söyleyerek, ""Marmara Denizi, Karadeniz'den sonra Türkiye'nin ikinci önemli balıkçılık alanı. Burada hamsi başta olmak üzere sardalya ve çaça gibi balıkların stoklarında çok ciddi azalmalara sebep oldu"" dedi.",Çevre
203,Kuşların yolculuğu halkayla takip ediliyor,"Ornitoloji (kuş bilimi) için önemli bir çalışma olan halkalama, Türkiye’de de 20 yıldan uzun bir süredir yapılıyor. Geçtiğimiz yıl 27 bin 780 kuşa halka takıldı. Yapılan çalışmalar kapsamında 2012 yılında Finlandiya’da halkalanan bir karasırtlı martı, 10 yıl sonra Türkiye’de görüldü. Karasırtlı martının tam 2 bin 809 km’yi aşarak Türkiye’ye geldi.",Çevre
204,Karadeniz ısınıyor: Biyolojik çeşitlilik risk altında,Karadeniz'de yüzey sıcaklığındaki artış derinlere yayıldı. 7 derece ve altında olması gereken soğuk ara tabaka 8 derecenin altına inmiyor. Bu durum akıntılarda değişime ve oksijenli tabakanın incelmesine bağlı olarak biyolojik çeşitliliğin azalmasına neden oluyor.,Çevre
205,"Avrasya Tüneli'ne ""Mavi Nokta Ağı Sertifikası""","Asya ve Avrupa kıtalarını deniz tabanının altından birbirine bağlayarak yolculuk süresini 5 dakikaya indiren Avrasya Tüneli, ""Mavi Nokta Ağı Sertifası"" kapsamında dünyada ulaştırma alanındaki ilk pilot proje oldu.",Çevre
206,"Barajda su seviyesi düştü, eski kara yolu ortaya çıktı","Balıkesir'in içme ve sulama suyu ihtiyacını karşılayan, daha önce de tarımsal sulamaya kapatılan İkizcetepeler Barajı'nda su seviyesi, yüzde 23,72'e kadar düştü.",Çevre
207,"Orman yangınlarına ""yapay zeka"" desteği","Tarım ve Orman Bakanlığı, orman yangınlarının önceden tahmin edilebilmesi ve gerekli tedbirlerin alınabilmesi amacıyla uygulamaya aldığı yapay zeka destekli ""Yangın Risk Yönetimi Projesi"" kapsamında 400'den fazla veriyi kullanarak yangın riski haritaları oluşturdu.",Çevre
208,Türkiye’nin deniz suyu sıcaklıklarında 2 derecelik artış var,"Küresel ısınma ve El Nino hava akımıyla etkisini gösteren kavurucu sıcaklar, deniz suyu sıcaklıklarını da artırıyor. Akdeniz Havzası’nda yer alan Türkiye’nin denizlerinde, 40 yılda ortalama 2 derecelik artış söz konusu. Bu artış birçok sorunu da beraberinde getiriyor.",Çevre
209,Türkiye'nin en yüksek ikinci zirvesi olan Cilo Dağı'nda buzullar eriyor,Küresel ısınma nedeniyle Türkiye'nin en yüksek ikinci zirvesi olan ve buzul dağı olarak da bilinen Hakkari'deki Cilo Dağı'nda buzullar eriyor. İstanbul Üniversitesi-Cerrahpaşa Mühendislik Fakültesi Jeoloji Mühendisliği Bölümü'nden 4 bilim insanı Cilo Dağı'na çıkarak incelemelerde bulundu.,Çevre
210,İstanbul'da su tasarrufu için 'perlatör' dağıtılacak,"İSKİ, kentte yaşanan kuraklığa karşı tüketimi yüksek abonelerden başlayarak musluklara su aparatı takılacağını duyurdu.",Çevre
211,Okyanus ısı rekoru kırıldı: Dünya için sonuçları ne olacak?,"Okyanuslar, iklim değişikliğinden kaynaklanan sıcaklığı emdikçe, şimdiye kadar kaydedilen en yüksek sıcaklıklarına ulaştı ve bu da gezegenimizin sağlığı için korkunç sonuçlar doğurdu.",Çevre
212,"Bilim insanlarına göre katil balinaların ""teknelere saldırması"" oyun amacıyla olabilir","Bilim insanları, ""orka"" olarak da bilinen katil balinaların son yıllarda sıklaşan ""teknelere saldırma"" alışkanlıklarının bir tür oyun olabileceğini belirtti.",Çevre
213,Çanakkale’de Kumköy Barajı tamamen kurudu,"Çanakkale’nin Eceabat ilçesine bağlı, topraklarının verimliliğiyle bilinen Kumköy köyünde baraj tamamen kurudu.",Çevre
214,Dünya bir yıllık doğal kaynağını 214 günde tüketti,"Gezegenin sunduğu 1 yıllık doğal kaynağın insanlar tarafından kullanımı ölçülerek hesaplanan Dünya Limit Aşım günü bu yıl 2 Ağustos olarak belirlenirken bu yılın kaynaklarını 214 günde tüketen dünya, yarından itibaren gelecek yıldan borçlanacak.",Çevre
215,Deniz sevdasını çevre hassasiyetiyle yaşıyorlar,"Birçoğumuz mavi bayrakları plajlarda görmeye alışığız. Ancak kriterlere uyan marina, turizm tekneleri ve bireysel yatlar da bu bayrağa sahip olabiliyor. Kaynar ailesi, çevreye olan duyarlılıklarıyla teknelerine mavi bayrak alma hakkı kazanan sayılı kişilerden.",Çevre
216,"İngiltere'de geçen yılki 'rekor sıcaklıklar', bu yüzyılın sonunda 'serin' kabul edilecek","İngiltere Meteoroloji Ofisi (Met) tahminlerine göre, İngiltere’de 2022 yılında kırılan sıcaklık rekorları, bu yüzyılın sonunda “serin” olarak kabul edilecek.",Çevre
217,Binlerce penguen sahilde ölü bulundu,Yaklaşık 2 bin Macellan pengueni aşırı derecede zayıf vücutlarla Uruguay sahillerinde ölü bulundu.,Çevre
218,Dünyada son 10 yılda yaklaşık 82 milyon hektar ormanlık alan yandı,"Dünyanın dört bir yanında son 10 yılda yaklaşık 82 milyon hektarlık ormanlık alan yangınlarda yok olurken, en büyük felaketler Avustralya, Rusya, Kanada ve ABD'de yaşandı.",Çevre
219,"Gezegende yeni rekor: Florida okyanusu, jakuzi sıcaklığına ulaştı",Florida Keys çevresindeki yüzey okyanus sıcaklığı bu hafta 38.43 dereceye yükseldi. Bu okyanus ısısı küresel bir rekor olabilir.,Çevre
220,Gıda güvenliği riskte: Küresel ısınma tarımı tehlikeye atıyor,"Küresel ısınmayla her geçen gün daha sıcak olan dünyada tarım ürünleri de tehdit altında. Tarım bölgelerinde yaşanan aşırı hava olayları ciddi verim düşüşlerine yol açıyor. Araştırmalara göre, gelecekte daha etkin önlemler almak ve sürdürülebilir tarım uygulamalarını yaygınlaştırmak, küresel gıda güvenliğini sağlamak için önemli bir unsur.",Çevre
221,Bakan Özhaseki: Ülkemiz mavi bayraklı plaj sıralamasında dünya üçüncüsü,"Türkiye’de temiz denizlerin göstergesi olarak kabul edilen ‘Mavi Bayrak’a sahip plajların sayısı 551’e yükseldi. Çevre, Şehircilik ve İklim Değişikliği Bakanı Mehmet Özhaseki, “Mavi Bayraklı plaj sıralamasında dünya üçüncüsü olan ülkemizin eşsiz güzellikteki plajlarını ve denizlerimizi koruyor, yarınlarımıza temiz bir çevre bırakıyoruz” dedi.",Çevre
222,"""Martı popülasyonu anormal seviyelere ulaştı""","Karadeniz'de savunmasız küçük kuş türleri, sayıları gün geçtikçe artıp, özellikle kıyı şeritlerini istila eden martıların hedefi haline geliyor. Karadeniz Teknik Üniversitesi (KTÜ) Yaban Hayatı Ekolojisi ve Yönetimi Bölüm Başkanı Prof. Dr. Şağdan Başkaya ""Popülasyonları anormal seviyelere ulaşmış durumda. Tedbir alınmalı"" dedi.",Çevre
223,Sanayide düşük karbonlu üretim için yol haritaları hazırlanacak,"Ticaret Bakanı Ömer Bolat, Avrupa Yeşil Mutabakatı kapsamında sınırda karbon düzenlemesine tabi olacak öncelikli imalat sanayi sektörlerinde düşük karbonlu üretime yönelik yol haritaları hazırladıklarını ifade ederek, ""Halihazırda, demir-çelik, alüminyum, çimento ve gübre sektörleri için yol haritası çalışmaları tamamlanma aşamasına geldi"" dedi.",Çevre
224,Dünyanın en çok güneş alan yeri belirlendi,"Bilim insanları, Dünya'da en çok Güneş ışığı alan yeri tespit etti. Güney Amerika'da yer alan Atacama Çölü'ndeki Altiplano'da en yoğun seviyeye ulaştığı belirlendi.",Çevre
225,"Tarım ve Orman Bakanlığı, suyun verimli kullanımı için vatandaşları uyardı","Tarım ve Orman Bakanlığı, Cumhurbaşkanı Recep Tayyip Erdoğan'ın eşi Emine Erdoğan'ın himayesinde başlatılan ""Ulusal Su Verimliliği Seferberliği"" kapsamında vatandaşlar ve çiftçilere yönelik afiş ve broşürler hazırlayarak, suyun tasarruflu kullanılması uyarısında bulundu.",Çevre
226,Okyanusların rengi iklim değişikliği etkisiyle yeşile dönüyor,"İngiltere ve ABD'den bilim insanlarının yaptığı çalışma, iklim değişikliğinin okyanus ekosistemindeki besin dağılımını etkilemesi nedeniyle dünya okyanuslarının renginin giderek yeşile döndüğünü gösterdi.",Çevre
227,İzmit Körfezi'nde farklı türlerde deniz canlıları görüntülendi,"İzmit Körfezi'nde yaşayan deniz canlılarının korunması ve tanıtımı amacıyla yapılan dalışta, mercan, pina, deniz yıldızı, deniz kalemleri ve yumuşakçalar görüntülendi.",Çevre
228,"Akdeniz Havzası'nda sıcaklık, küresel ortalamadan daha fazla artacak","Işık Üniversitesi Mühendislik ve Doğa Bilimleri Fakültesi Fizik Bölümü Başkanı Dr. Tuğba Öztürk, model sonuçlarına göre her 1 derece küresel sıcaklık artışında, Akdeniz Bölgesi'nin en az 1,5 derece ısınacağını öngördüklerini söyledi.",Çevre
229,İran'da hava kirliliği nedeniyle devlet kurumları tatil edildi,İran'ın Bojnurd ve Meşhed kentlerinde hava kirliliği nedeniyle devlet kurumları tatil edildi.,Çevre
230,Otokar Genel Müdürü Görgüç: Askeri araçların tam elektrikli olma ihtimali önümüzdeki 30 senede imkansız,"Otokar Genel Müdürü Serdar Görgüç, ""Elektrikli araç konusu tabii şu anda bir moda olarak gidiyor ama tam elektrikli araç konusu o kadar askeri araçlar için uygulanabilir bir şey değil. Askeri araçların tam elektrikli olma ihtimali önümüzdeki 30 senede imkansız"" dedi.",Çevre
231,Polen alerjisinden astıma… İklim değişikliği hastalıkları nasıl etkiliyor?,"Küresel ısınma, meteorolojik takvimde değişikliklere sebep olduğu gibi hastalıkların seyrini de değiştiriyor. Çoğu hastalığın ya görülme dönemi uzadı ya da sıklığı arttı. Özellikle de alerjik hastalıklar iklim değişikliğinden büyük ölçüde nasibini almış durumda.",Çevre
232,Yapay zeka hava kalitesini ölçecek,İklim Değişikliği Etkilerinin Yeni Nesil Hava Kalitesi Ölçüm Sistemleriyle İzlenmesinde Yapay Zeka Uygulamaları Projesiyle yapay zeka destekli yeni nesil hava kalitesi ölçüm sistemleri geliştirilecek.,Çevre
233,Ezber bozan çiftlik,"Ankara’nın Gölbaşı ilçesinde tarımla ilgilenen Barshan ailesi, bölgede daha önce denenmemiş türleri yetiştirerek bir dönüşüm sürecine öncülük ediyor.",Çevre
234,Rekor sıcaklıklar korkutmasın: Bu yaz Türkiye’deki yağışlarda artış bekleniyor,Önce 3 Temmuz’da küresel ortalama sıcaklık rekoru kırıldığına dair veriler paylaşıldı. Sadece 24 saat sonra yani 4 Temmuz’da rekor yenilendi. 6 Temmuz'da ise bu rekor da tazelendi. Aynı hafta içerisinde art arda gelen yüksek sıcaklıklar endişe verici olsa da meteorolojik veriler Türkiye için yaz döneminin bol yağışlı geçeceğini gösteriyor.,Çevre
235,Dünyanın en sıcak haziranı geçen ay yaşandı,"Avrupa Birliği'nin (AB) Copernicus uydu izleme sistemi, geçen ayın dünya genelinde yaşanan en sıcak haziran olduğunu bildirdi.",Çevre
236,Dünya 3 Temmuz'da tüm zamanların en sıcak gününü yaşadı,"Küresel ortalama sıcaklığın 17,01 derece olarak ölçüldüğü 3 Temmuz, dünyada tüm zamanların en sıcak günü olarak kayıtlara geçti.",Çevre
237,Dünya Plastik Poşet Kullanmama Günü'nde bez çanta dağıtıldı,"Ankara Çiğdem Mahallesi'nde kurulu Çiğdem Eğitim, Çevre ve Dayanışma Derneği (Çiğdemim), ""3 Temmuz Dünya Plastik Poşet Kullanmama Günü""nde mahalle sakinlerine bez çanta hediye etti.",Çevre
238,Deniz Kaşifi Akdeniz'de iklim değişikliğini inceledi: Derin sular yapısını koruyor,"ODTÜ Deniz Bilimleri Enstitüsü Müdürü Prof. Dr. Barış Salihoğlu, Deniz Kaşifi adlı cihazla Akdeniz'de yaptıkları incelemelerde elde ettikleri bulgular hakkında, ""İklim değişikliğinin ciddi etkilerinin yansımasını anlamamız için daha fazla çalışmaya ihtiyacımız var fakat ilk başta gördüğümüz Akdeniz'in derin suları şu anda yapısını koruyor"" dedi.",Çevre
239,Türkiye'de hava kalitesi son 5 yılda yüzde 16 iyileşti,Son 5 yıllık veriler incelendiğinde Türkiye'nin hava kalitesinde ortalama yüzde 16 iyileşme sağlandı.,Çevre
240,"Hatay'da ""gazella gazella"" türü ceylanların sayısı artıyor","Hatay’ın Kırıkhan ilçesinde bulunan Dağ Ceylanı Üretim Merkezi, ""gazella gazella"" denilen dağ ceylanlarına ev sahipliği yapıyor. Nesli tükenme riskiyle karşı karşıya olan ceylanlar sadece Türkiye ile İsrail'de bulunuyor.",Çevre
241,Toronto orman yangınlarının ardından dünyanın havası en kirli şehirleri arasına girdi,"Kanada’da süren orman yangınları nedeniyle ülkenin en büyük metropolü Toronto, dünyanın en kirli havasına sahip şehirler arasına girdi.",Çevre
242,Sıcaklık Marmara'da müsilajı tetikleyebilir,"İÜ Su Bilimleri Fakültesi Dekanı Prof. Dr. Melek Okyar, Marmara Denizi'nde yazın sıcaklıklarının artışıyla tekrar müsilaj görme riskinin bulunduğunu söyledi.",Çevre
243,"Paris yönetimi, çevreci topluluğu ""şiddete başvurduğu"" gerekçesiyle feshetme kararı aldı","Fransa, ""Soulevement de la Terre"" isimli çevreci topluluğun, ""şiddete başvurduğu"" gerekçesiyle feshedilmesini kararlaştırdı.",Çevre
244,"Meke Gölü'ne 2,5 milyon metreküp su aktarılacak","""Dünyanın nazar boncuğu"" olarak nitelenen ve bir süre önce tamamen kuruyan Konya'nın Karapınar ilçesindeki Meke Gölü'nü kurtarma çalışmaları çerçevesinde 2,5 milyon metreküp su göle akatarılacak.",Çevre
245,İngiltere'de çevreyi kirleten araçlar iki kat fazla park ücreti ödeyecek,İngiltere'nin başkenti Londra'ya bağlı Lambeth'te belediye çevreyi daha fazla kirleten arabaların iki kattan fazla park ücreti ödemesine karar verdi.,Çevre
246,"Türkiye hep yeşil kalsın, kuraklık olmasın","Türkiye’de bu yıl 25 bin hektar alanda Erozyon Kontrol Tesis Çalışması gerçekleştirildi, toplamda ise 40 bin hektar alanda toprak koruması yapılıyor. Bütün çabalar, Türkiye’nin kurak bir çöle dönüşmemesi, hep yeşil ve yaşanabilir kalması için…",Çevre
247,Dünyada hava sıcaklığı haziranın ilk bölümünde rekor seviyeye çıktı,Dünya genelinde haziranın ilk 11 gününde hava sıcaklığı yılın bu dönemi için rekor kırdı.,Çevre
248,Tarih ve doğanın birleştiği yer: Zir Vadisi,"Tarihi çok eskilere uzanan bir yerleşim yeri olan Zir Vadisi, peribacaları, mağaraları, arkeolojik kalıntıları ve doğal güzellikleri ile şehir içinde saklı cennetlerden biri.",Çevre
249,Türkiye'nin en yeşil kentleri,"Türkiye'deki toplam orman alanı, 2023 yılında 23 milyon 245 bin hektar oldu. Yüz ölçümüne göre yüzde 72'si orman olan Karabük, kişi başına düşen 29 bin 426 metrekare orman alanı ile de Tunceli, ilk sırada yer alıyor.",Çevre
250,New Yorklular şehri terk ediyor: Evimi sat aramaları yüzde 2 bin 600 arttı,"New York, Kanada'daki orman yangınlarından çıkan dumanın yarattığı tehlikeli havada boğulurken, bazı ev sahipleri evlerini acil satışa çıkardı.",Çevre
251,Orman yangınlarıyla mücadelede yeni dönem,"Yaz aylarının en önemli risklerinden biri geniş çaplı orman yangınları. Ankara, hızlı müdahale için etkili bir filo kurmayı hedefliyor. İnsanlı/insansız farklı tipte platformların karma olarak kullanılacağı yeni yol haritası yaklaşık 30 yıldır orman yangınlarına havadan müdahale eden Türkiye için değerli bir başlangıç anlamı taşıyor.",Çevre
252,"El Nino başladı, 2024'te sıcaklık rekoru kırılabilir",El Nino olarak bilinen ve gezegenin 1-2 yıllığına ısınmasına yol açan hava olayı Pasifik Okyanusu’nda başladı.,Çevre
253,Türkiye'nin en büyük orman yangınlarında zarar gören alanlar onarılıyor,"Türkiye tarihinin 2021'de meydana gelen en büyük orman yangınlarında tahrip olan alanlarda rehabilitasyon çalışmaları tamamlanırken bu bölgelerde yaşanan değişim fotoğraf karelerine yansıdı. Çalışmaları koordine eden Orman Genel Müdürü Bekir Karacabey, hiçbir orman alanında imara ve yapılaşmaya izin verilmediğini söyledi.",Çevre
254,"Şahika Ercümen Kaş'ta ""sıfır atık dalışı"" yaptı","Dünya serbest dalış rekortmeni Şahika Ercümen, mavi sulardaki kirlilik konusunda farkındalık oluşturmak amacıyla Antalya'nın Kaş ilçesinde ""sıfır atık dalışı"" yaptı.",Çevre
255,Türkiye’nin ilk Sıfır Atık okulu 12 bin öğrenciyi eğitti,"Türkiye’nin geri dönüşüm konusunda dünyaya örnek projeleri arasında yer alan ‘Sıfır Atık’ konusunda ilk okulu 12 bin öğrenciyi eğitti. Başkent Millet Bahçesi içinde yer alan okul, eğitimler sırasında 45 ton organik atığı dönüştürerek 15 ton kompost elde etti.",Çevre
256,"İklim bilimciler: Kuzey Kutbu buzsuz kalacak, artık çok geç","Bilim insanları sera gazı emisyonlarının keskin şekilde azaltılsa bile önümüzdeki bir kaç 10 yıl içinde Kuzey Kutbu'nun buzsuz kalacağını açıkladı, aşırı hava olayları konusunda hazırlık yapılması gerektiğini söyledi.",Çevre
257,İklim değişikliği Karadeniz Bölgesi'ni tehdit ediyor,"OMÜ Çevre Mühendisliği Bölümü Öğretim Üyesi Ardalı, iklim değişikliğinin Karadeniz Bölgesi'ni tehdit ettiğine işaret ederek, ""Ne yazık ki bundan sonra Karadeniz Bölgesi'nde birçok sel ve afete maruz kalacağız"" uyarısında bulundu.",Çevre
258,'Katil yosun'un yeni rotası Karadeniz olabilir,"Denizlerdeki yayılma hızı nedeniyle ""katil yosun"" olarak adlandırılan istilacı türü Marmara Denizi'nde tespit eden uzmanlar, söz konusu türün önümüzdeki süreçte Marmara Denizi'ne adaptasyonunu sağladıktan sonra Karadeniz'de görülebilme ihtimali olduğunu ifade etti.",Çevre
